listing_id,user_id,listing_type,property_type,bedrooms,bathrooms,parking_spaces,land_area_sqm,floor_area_sqm,year_built,region,city,suburb,asking_price,price_display,status,listed_date,sold_date,view_count,enquiry_count,rateable_value
3298,8991,Rent,House,5,1,3,427.0,220.0,1969,Canterbury,Timaru,South,409.46,$409pw,active,2026-07-16 13:11:21,NULL,124,6,NULL
3299,7184,Sale,Apartment,2,1,1,NULL,120.1,1991,Manawatu-Wanganui,Palmerston North,West,426518.28,"$426,518",sold,2025-02-14 05:30:28,2025-06-04 05:30:28,4373,212,"$301,687"
3300,8903,Auction,Apartment,2,2,2,NULL,81.7,1954,Canterbury,Christchurch,New Brighton,440162.83,Auction,sold,2025-09-08 00:20:40,2025-09-15 00:20:40,1069,69,"$406,103"
3301,1447,Rent,Rural,2,3,2,41353.7,179.6,NULL,Manawatu-Wanganui,Levin,West,836.75,$836pw,expired,2024-04-15 15:56:55,NULL,2790,130,NULL
3302,7760,Rent,House,4,1,2,448.2,188.7,2002,Waikato,Cambridge,West,590.13,$590pw,under_offer,2024-03-17 03:44:54,NULL,3327,229,NULL
3303,7920,Rent,House,4,1,2,822.0,248.6,NULL,Auckland,North Shore,Takapuna,600.41,$600pw,sold,2025-06-24 12:46:36,2025-09-17 12:46:36,1832,117,NULL
3304,8487,Auction,House,3,3,2,1199.3,104.9,1991,Waikato,Cambridge,East,1129683.22,Auction,sold,2025-03-21 23:11:34,2025-06-07 23:11:34,4012,320,"$934,407"
3305,302,Auction,Unit,3,2,3,NULL,335.0,NULL,Waikato,Rotorua,South,NULL,Auction,under_offer,2024-05-14 20:31:54,NULL,3673,315,NULL
3306,7535,Rent,Townhouse,5,2,1,551.0,203.8,1989,Auckland,Papakura,Central,878.6,$878pw,expired,2024-10-08 07:27:46,NULL,2843,214,NULL
3307,7997,Rent,Section,NULL,NULL,NULL,997.6,NULL,1978,Wellington,Porirua,South,817.55,$817pw,sold,2024-01-02 16:06:17,2024-02-08 16:06:17,3736,126,NULL
3308,7683,Deadline Sale,House,3,2,2,510.6,293.4,1970,Waikato,Taupo,Central,411766.15,"$411,766",sold,2024-03-18 14:25:01,2024-05-29 14:25:01,2491,242,"$290,059"
3309,4975,Deadline Sale,Apartment,1,1,1,NULL,81.2,NULL,Auckland,Franklin,East,1212030.77,$1.21M,sold,2026-03-21 20:54:18,2026-04-04 20:54:18,528,23,"$1,013,845"
3310,8643,Sale,House,4,2,1,740.2,197.4,NULL,Wellington,Wellington City,Breaker Bay,950619.81,"$950,619",sold,2026-06-05 10:21:15,2026-07-04 10:21:15,208,6,"$813,556"
3311,8697,Rent,House,4,2,3,1130.8,340.2,NULL,Bay of Plenty,Rotorua,Central,739.09,$739pw,sold,2024-09-11 12:50:16,2024-12-31 12:50:16,3286,146,NULL
3312,7246,Sale,Apartment,2,1,2,NULL,93.1,NULL,Wellington,Lower Hutt,Petone,728510.44,"$728,510",sold,2026-01-24 06:36:34,2026-05-19 06:36:34,535,44,"$666,624"
3313,7698,Tender,House,5,2,2,358.9,288.5,2005,Otago,Oamaru,West,NULL,Tender,sold,2025-03-21 07:24:19,2025-03-30 07:24:19,3378,345,NULL
3314,7452,Rent,Apartment,2,1,1,NULL,102.0,1973,Waikato,Hamilton,Flagstaff,536.9,$536pw,under_offer,2025-07-25 14:10:54,NULL,1974,177,NULL
3315,1488,Sale,Rural,5,2,2,12942.3,121.1,1958,Auckland,North Shore,Takapuna,1563596.19,$1.56M,under_offer,2026-02-24 10:35:53,NULL,979,77,"$1,317,065"
3316,408,Sale,Apartment,1,1,2,NULL,59.6,1990,Canterbury,Selwyn,North,354792.35,"$354,792",active,2026-07-29 21:22:21,NULL,42,1,"$275,615"
3317,8328,Sale,Apartment,2,1,0,NULL,88.3,1993,Canterbury,Christchurch,Fendalton,281829.18,"$281,829",expired,2025-03-19 04:06:30,NULL,3556,234,"$237,020"
3318,7528,Tender,Lifestyle,5,1,1,49976.3,144.0,1934,Auckland,Franklin,Central,1676507.78,Tender,under_offer,2024-09-16 08:06:48,NULL,3100,155,"$1,311,904"
3319,8658,Sale,House,3,2,2,400.9,170.9,2016,Waikato,Hamilton,Rototuna,1498281.47,$1.50M,expired,2024-08-29 16:32:18,NULL,1742,190,"$1,173,489"
3320,8614,Sale,Townhouse,4,3,2,789.3,209.3,2007,Bay of Plenty,Whakatane,North,556970.97,"$556,970",sold,2025-10-05 21:59:56,2026-01-03 21:59:56,1210,144,"$394,279"
3321,8935,Tender,House,2,2,1,1152.0,324.8,1990,Canterbury,Ashburton,West,NULL,Tender,expired,2024-04-17 09:56:38,NULL,3436,129,NULL
3322,7510,Auction,House,5,1,2,430.7,129.1,1968,Otago,Queenstown,Arrowtown,771966.51,Auction,under_offer,2025-03-05 14:04:56,NULL,2039,109,"$677,228"
3323,8010,Rent,Apartment,1,2,2,NULL,130.0,2007,Otago,Queenstown,Jack's Point,525.96,$525pw,expired,2025-07-04 03:41:55,NULL,3080,276,NULL
3324,8085,Sale,Section,NULL,NULL,NULL,2264.7,NULL,1987,Manawatu-Wanganui,Palmerston North,Central,287355.9,"$287,355",sold,2025-01-22 19:13:29,2025-05-15 19:13:29,1336,146,"$233,249"
3325,447,Auction,House,3,2,1,624.3,219.0,2003,Canterbury,Waimakariri,North,1398932.64,Auction,sold,2024-11-25 13:20:52,2024-12-30 13:20:52,3295,191,"$1,001,907"
3326,4230,Rent,House,5,2,1,693.0,258.2,1989,Auckland,Waitakere,North,945.59,$945pw,expired,2024-11-25 17:57:54,NULL,2178,149,NULL
3327,7150,Sale,House,4,1,1,788.0,236.2,1946,Northland,Paihia,North,755265.8,"$755,265",expired,2024-03-13 15:11:35,NULL,4176,394,"$657,168"
3328,4857,Auction,House,5,1,3,1028.4,249.7,2023,Waikato,Taupo,West,NULL,Auction,sold,2024-05-24 13:06:04,2024-06-08 13:06:04,2045,82,NULL
3329,7051,Sale,House,3,1,2,744.8,147.3,1958,Wellington,Wellington City,Thorndon,1674216.73,$1.67M,under_offer,2023-12-12 15:01:40,NULL,3090,228,"$1,470,623"
3330,7372,Auction,House,3,1,1,1068.7,253.5,2002,Canterbury,Timaru,East,NULL,Auction,sold,2025-09-29 06:52:19,2025-11-22 06:52:19,1680,175,NULL
3331,7479,Sale,House,5,2,1,703.5,186.6,1925,Auckland,North Shore,Birkenhead,1370533.83,$1.37M,sold,2026-06-21 22:58:21,2026-07-29 22:58:21,188,15,"$1,057,548"
3332,8415,Sale,Unit,5,2,2,NULL,348.1,2018,Auckland,Manukau,North,1197796.93,$1.20M,sold,2025-07-02 10:28:19,2025-10-12 10:28:19,2238,227,"$1,053,857"
3333,3437,Sale,Apartment,2,1,1,NULL,79.6,1937,Waikato,Tauranga,Welcome Bay,418888.79,"$418,888",sold,2025-12-10 19:23:42,2026-02-12 19:23:42,1332,153,"$346,209"
3334,7769,Rent,House,4,2,3,1091.8,112.8,1961,Canterbury,Waimakariri,East,444.99,$444pw,withdrawn,2024-11-10 06:35:32,NULL,4162,231,NULL
3335,1238,Auction,Townhouse,4,1,1,282.3,104.5,1970,Auckland,North Shore,Beach Haven,1029311.2,Auction,under_offer,2024-12-27 06:57:52,NULL,1613,70,"$742,537"
3336,3221,Rent,House,5,3,3,827.1,277.9,1937,Canterbury,Timaru,West,458.36,$458pw,expired,2024-02-11 11:15:17,NULL,4509,320,NULL
3337,7282,Auction,Section,NULL,NULL,NULL,1784.9,NULL,1928,Auckland,Papakura,East,NULL,Auction,sold,2025-04-13 10:12:41,2025-05-08 10:12:41,1156,102,NULL
3338,8901,Sale,Apartment,2,1,1,NULL,114.6,2000,Manawatu-Wanganui,Palmerston North,South,441801.7,"$441,801",sold,2025-01-15 03:34:04,2025-05-15 03:34:04,1476,115,"$412,874"
3339,8565,Sale,Townhouse,3,2,1,358.3,310.1,1968,Wellington,Porirua,South,1677103.63,$1.68M,sold,2026-01-31 09:53:46,2026-04-09 09:53:46,1224,63,"$1,520,606"
3340,3263,Sale,Townhouse,2,3,3,1007.6,133.2,NULL,Wellington,Lower Hutt,Eastbourne,770479.88,"$770,479",under_offer,2025-09-11 20:30:56,NULL,1973,200,"$608,472"
3341,8899,Rent,Lifestyle,3,2,1,24676.9,348.9,2012,Nelson-Marlborough,Blenheim,Central,958.01,$958pw,withdrawn,2025-01-01 12:58:38,NULL,1841,105,NULL
3342,7516,Rent,Unit,4,2,1,NULL,322.1,1968,Hawkes Bay,Napier,Central,599.32,$599pw,expired,2023-10-26 19:00:22,NULL,6331,460,NULL
3343,7710,Deadline Sale,House,4,1,2,983.4,320.8,1957,Bay of Plenty,Mount Maunganui,West,859320.78,"$859,320",expired,2024-08-23 08:00:20,NULL,4834,548,"$755,326"
3344,7156,Tender,Townhouse,5,3,2,383.5,303.8,NULL,Waikato,Cambridge,North,NULL,Tender,withdrawn,2025-05-05 19:58:34,NULL,3556,306,NULL
3345,8621,Sale,House,2,3,1,299.5,126.3,1925,Auckland,Manukau,South,955775.29,"$955,775",under_offer,2025-07-18 06:52:47,NULL,2416,75,"$810,077"
3346,4630,Sale,Apartment,3,2,1,NULL,87.0,1994,Auckland,Auckland City,Newmarket,780858.65,"$780,858",sold,2026-01-09 10:54:46,2026-02-26 10:54:46,842,42,"$700,290"
3347,8262,Rent,Rural,3,1,2,54189.9,274.0,NULL,Bay of Plenty,Mount Maunganui,West,1089.22,$1089pw,sold,2025-02-15 16:56:00,2025-05-24 16:56:00,2733,271,NULL
3348,7946,Rent,House,3,2,3,450.6,229.6,NULL,Canterbury,Selwyn,West,769.42,$769pw,withdrawn,2024-10-29 01:29:40,NULL,4987,479,NULL
3349,7915,Tender,House,3,2,2,482.3,259.5,NULL,Wellington,Lower Hutt,Petone,994350.69,Tender,expired,2025-07-03 12:04:25,NULL,2767,299,"$784,522"
3350,8996,Rent,House,4,3,3,977.7,148.5,1982,Hawkes Bay,Napier,South,1015.39,$1015pw,sold,2026-01-02 16:21:30,2026-03-06 16:21:30,913,59,NULL
3351,5186,Sale,Apartment,2,2,1,NULL,107.8,2013,Auckland,North Shore,Birkenhead,1041293.33,$1.04M,expired,2023-11-04 19:37:37,NULL,5229,183,"$939,333"
3352,8488,Sale,House,4,2,1,754.2,328.7,1998,Otago,Queenstown,Frankton,1863755.27,$1.86M,under_offer,2026-06-13 05:27:07,NULL,433,30,"$1,622,195"
3353,7311,Deadline Sale,Townhouse,4,3,2,243.2,211.5,2005,Wellington,Kapiti Coast,North,1134060.55,$1.13M,expired,2025-08-02 16:46:10,NULL,1790,92,"$939,216"
3354,7131,Tender,Apartment,3,1,1,NULL,54.9,2017,Bay of Plenty,Whakatane,South,387120.44,Tender,sold,2025-03-05 04:27:07,2025-06-11 04:27:07,1825,66,"$298,233"
3355,8935,Rent,Unit,3,3,3,NULL,328.1,1962,Auckland,Franklin,West,548.66,$548pw,sold,2026-01-13 08:37:56,2026-03-11 08:37:56,1060,95,NULL
3356,4353,Tender,Townhouse,4,2,2,771.9,304.0,1981,Auckland,North Shore,Beach Haven,2221682.01,Tender,expired,2024-03-08 11:27:42,NULL,6430,288,"$1,719,247"
3357,8552,Deadline Sale,House,5,2,3,1105.0,339.4,1960,Auckland,North Shore,Albany,1130489.94,$1.13M,under_offer,2025-08-23 07:17:29,NULL,1097,50,"$837,883"
3358,7481,Sale,House,4,3,2,677.6,110.2,1923,Canterbury,Timaru,South,573550.72,"$573,550",expired,2025-08-17 21:24:19,NULL,1012,102,"$525,253"
3359,8429,Sale,Apartment,2,1,0,NULL,100.2,1924,Bay of Plenty,Rotorua,North,566663.3,"$566,663",sold,2026-05-15 03:06:42,2026-06-17 03:06:42,473,29,"$525,783"
3360,5086,Rent,Apartment,1,2,1,NULL,143.6,1952,Auckland,Manukau,East,864.61,$864pw,sold,2024-12-17 20:37:14,2025-03-04 20:37:14,4041,268,NULL
3361,8733,Rent,Unit,4,3,2,NULL,232.0,1985,Auckland,Manukau,West,854.09,$854pw,sold,2025-03-23 16:21:48,2025-05-25 16:21:48,3790,175,NULL
3362,9489,Sale,Townhouse,2,2,1,716.4,158.5,1984,Wellington,Upper Hutt,North,615980.01,"$615,980",sold,2024-06-22 00:12:57,2024-09-24 00:12:57,6231,280,"$555,042"
3363,8124,Sale,Lifestyle,4,2,2,43635.2,168.5,1999,Auckland,Manukau,East,2646086.04,$2.65M,withdrawn,2026-04-19 10:20:58,NULL,470,54,"$2,387,760"
3364,8426,Auction,House,3,2,3,307.5,200.2,1926,Canterbury,Ashburton,Central,NULL,Auction,withdrawn,2023-12-07 01:57:36,NULL,3704,193,NULL
3365,3625,Rent,Apartment,1,1,2,NULL,106.9,1990,Canterbury,Christchurch,Sumner,1140.29,$1140pw,expired,2026-03-19 04:19:23,NULL,678,51,NULL
3366,8521,Sale,Section,NULL,NULL,NULL,807.7,NULL,NULL,Bay of Plenty,Mount Maunganui,East,458383.0,"$458,383",sold,2026-04-25 03:47:36,2026-05-19 03:47:36,642,32,"$356,512"
3367,4970,Rent,Section,NULL,NULL,NULL,903.8,NULL,1995,Auckland,Waitakere,East,527.47,$527pw,sold,2026-07-08 03:58:53,2026-07-22 03:58:53,357,39,NULL
3368,7866,Auction,House,4,2,2,299.6,188.6,1971,Nelson-Marlborough,Richmond,South,712197.16,Auction,sold,2025-10-12 02:33:57,2025-12-12 02:33:57,1941,59,"$641,026"
3369,4463,Rent,Apartment,1,1,0,NULL,69.5,1997,Waikato,Tauranga,Welcome Bay,1081.66,$1081pw,sold,2025-09-07 04:29:55,2025-12-02 04:29:55,2368,267,NULL
3370,7495,Sale,Lifestyle,4,3,2,11693.4,145.8,2005,Wellington,Kapiti Coast,East,1110074.52,$1.11M,sold,2024-11-13 18:56:48,2024-12-29 18:56:48,1947,59,"$833,606"
3371,7011,Rent,House,3,1,2,874.0,217.7,2016,Auckland,North Shore,Beach Haven,590.73,$590pw,expired,2024-09-06 06:17:00,NULL,5381,638,NULL
3372,8215,Sale,House,3,1,3,954.9,205.2,1941,Manawatu-Wanganui,Levin,North,602675.4,"$602,675",sold,2024-05-26 04:13:40,2024-06-20 04:13:40,6127,322,"$547,100"
3373,7175,Rent,Townhouse,3,3,3,435.9,135.4,NULL,Auckland,Papakura,South,768.09,$768pw,under_offer,2025-11-23 05:48:26,NULL,1252,134,NULL
3374,7685,Sale,Unit,5,1,2,NULL,298.0,1957,Canterbury,Waimakariri,West,876269.07,"$876,269",sold,2025-07-05 17:53:15,2025-08-21 17:53:15,1222,56,"$635,487"
3375,8032,Auction,House,4,3,2,1114.5,270.4,1940,Canterbury,Waimakariri,South,1329344.0,Auction,sold,2023-08-04 16:10:35,2023-08-19 16:10:35,5866,190,"$1,020,308"
3376,8332,Sale,Townhouse,3,1,2,655.1,270.8,1982,Auckland,Auckland City,Remuera,2294281.93,$2.29M,expired,2023-12-08 03:49:43,NULL,2620,240,"$1,932,511"
3377,8285,Rent,House,4,1,3,1158.0,83.7,1999,Auckland,Auckland City,St Heliers,497.8,$497pw,sold,2025-12-07 17:48:30,2026-02-18 17:48:30,1887,215,NULL
3378,8727,Rent,Section,NULL,NULL,NULL,3778.1,NULL,NULL,Canterbury,Waimakariri,West,950.3,$950pw,sold,2024-06-17 14:38:15,2024-07-12 14:38:15,4060,151,NULL
3379,7251,Auction,Section,NULL,NULL,NULL,971.3,NULL,2024,Manawatu-Wanganui,Palmerston North,East,NULL,Auction,sold,2026-02-06 17:26:38,2026-05-25 17:26:38,1029,119,NULL
3380,7947,Rent,House,5,3,3,386.6,227.5,2020,Bay of Plenty,Whakatane,Central,655.4,$655pw,sold,2026-03-03 19:34:16,2026-06-26 19:34:16,693,69,NULL
3381,8152,Sale,House,4,1,1,240.2,275.0,2006,Wellington,Porirua,West,1041758.06,$1.04M,withdrawn,2026-02-17 13:36:03,NULL,924,82,"$831,867"
3382,7462,Sale,House,2,3,3,768.3,209.1,NULL,Auckland,Franklin,East,936569.08,"$936,569",expired,2025-11-29 11:51:45,NULL,1214,137,"$741,802"
3383,7864,Sale,Townhouse,4,2,2,1056.3,270.4,1931,Waikato,Rotorua,North,1273204.82,$1.27M,under_offer,2025-12-06 19:56:43,NULL,683,67,"$1,018,527"
3384,7246,Sale,Apartment,1,1,1,NULL,131.9,1984,Waikato,Rotorua,West,415112.85,"$415,112",withdrawn,2025-11-29 20:58:06,NULL,1825,91,"$354,909"
3385,7044,Rent,House,4,2,1,598.0,326.1,1982,Taranaki,Stratford,South,1026.45,$1026pw,expired,2024-10-10 02:26:32,NULL,4516,324,NULL
3386,2605,Sale,House,3,2,2,1073.0,132.4,2020,Hawkes Bay,Hastings,East,443952.86,"$443,952",expired,2026-02-12 00:23:31,NULL,1430,148,"$420,352"
3387,7539,Rent,Apartment,2,2,2,NULL,138.6,1962,Canterbury,Waimakariri,North,868.47,$868pw,sold,2024-12-25 15:55:42,2025-01-19 15:55:42,4636,425,NULL
3388,8651,Deadline Sale,Townhouse,4,2,2,996.1,239.8,2013,Canterbury,Timaru,Central,1354792.22,$1.35M,sold,2024-10-07 06:28:19,2025-01-31 06:28:19,2234,156,"$1,029,561"
3389,8723,Sale,Section,NULL,NULL,NULL,470.4,NULL,NULL,Bay of Plenty,Mount Maunganui,South,304414.97,"$304,414",expired,2024-12-16 09:05:00,NULL,1371,107,"$282,908"
3390,7091,Auction,Lifestyle,5,1,2,60333.4,288.2,NULL,Waikato,Tauranga,Mount Maunganui,NULL,Auction,expired,2024-04-04 14:20:00,NULL,5309,214,NULL
3391,7250,Sale,House,2,1,2,305.2,346.8,1923,Wellington,Kapiti Coast,South,714527.67,"$714,527",expired,2024-10-20 18:05:11,NULL,4449,339,"$624,834"
3392,7991,Tender,House,3,2,1,885.2,194.8,2021,Hawkes Bay,Hastings,East,NULL,Tender,sold,2026-01-05 20:16:31,2026-04-06 20:16:31,800,67,NULL
3393,7756,Rent,Townhouse,2,2,2,951.0,267.8,NULL,Auckland,Papakura,Central,938.62,$938pw,sold,2025-10-08 00:23:29,2026-01-13 00:23:29,2237,164,NULL
3394,7133,Rent,House,3,1,2,889.8,265.0,NULL,Waikato,Taupo,Central,1069.78,$1069pw,sold,2026-05-12 05:45:39,2026-07-25 05:45:39,422,36,NULL
3395,8414,Sale,Townhouse,3,1,1,994.3,134.5,NULL,Southland,Te Anau,South,380361.8,"$380,361",sold,2023-11-28 17:39:19,2024-03-18 17:39:19,7299,408,"$339,703"
3396,7270,Rent,Unit,3,3,2,NULL,186.0,1966,Canterbury,Ashburton,South,904.86,$904pw,under_offer,2026-05-26 17:25:17,NULL,488,22,NULL
3397,7028,Sale,House,4,1,2,722.2,137.0,NULL,Manawatu-Wanganui,Levin,South,731460.15,"$731,460",under_offer,2023-11-01 22:33:41,NULL,7933,333,"$536,739"
3398,8288,Rent,Rural,4,2,2,61139.1,260.8,1928,Wellington,Wellington City,Oriental Bay,480.23,$480pw,sold,2024-11-13 09:55:27,2025-02-23 09:55:27,3596,213,NULL
3399,7506,Auction,House,3,3,1,993.3,301.9,1948,Auckland,Waitakere,East,1559092.31,Auction,withdrawn,2024-12-12 08:26:56,NULL,4587,326,"$1,122,974"
3400,7961,Sale,Section,NULL,NULL,NULL,478.5,NULL,1984,Wellington,Kapiti Coast,Central,504059.77,"$504,059",sold,2024-09-10 13:10:06,2024-12-31 13:10:06,3604,252,"$391,387"
3401,8134,Auction,Lifestyle,3,2,2,5681.0,143.3,1947,Wellington,Porirua,Central,2024949.57,Auction,expired,2024-02-22 12:43:27,NULL,2479,157,"$1,848,966"
3402,8557,Tender,Townhouse,2,2,2,568.4,105.3,NULL,Southland,Te Anau,West,NULL,Tender,sold,2024-10-08 01:30:42,2024-11-14 01:30:42,1829,184,NULL
3403,7045,Sale,House,3,1,2,322.2,167.4,NULL,Hawkes Bay,Havelock North,Central,647416.64,"$647,416",expired,2024-05-25 12:55:12,NULL,2528,226,"$613,247"
3404,7908,Sale,Section,NULL,NULL,NULL,845.4,NULL,1973,Bay of Plenty,Rotorua,West,587237.36,"$587,237",sold,2025-08-09 20:32:36,2025-11-07 20:32:36,1182,56,"$516,365"
3405,7306,Sale,Unit,3,1,1,NULL,332.0,NULL,Canterbury,Ashburton,West,574382.12,"$574,382",sold,2025-08-19 10:06:28,2025-12-12 10:06:28,1181,120,"$488,510"
3406,8952,Sale,Apartment,1,2,2,NULL,135.8,NULL,Auckland,Papakura,South,384927.34,"$384,927",sold,2025-07-28 11:18:34,2025-10-26 11:18:34,1541,93,"$350,046"
3407,7562,Auction,Townhouse,3,3,2,214.1,327.4,NULL,Auckland,Papakura,Central,NULL,Auction,sold,2025-02-09 08:14:39,2025-03-16 08:14:39,3542,202,NULL
3408,7074,Sale,House,4,1,2,473.8,340.9,1974,Bay of Plenty,Mount Maunganui,Central,661191.44,"$661,191",sold,2025-10-26 15:48:38,2026-01-16 15:48:38,1170,76,"$610,491"
3409,7782,Tender,House,5,1,2,1080.1,180.9,NULL,Waikato,Rotorua,Central,1189520.38,Tender,sold,2024-07-24 11:00:28,2024-11-06 11:00:28,2549,254,"$1,025,885"
3410,8284,Tender,House,3,2,2,1084.7,122.8,2009,Auckland,Papakura,South,NULL,Tender,withdrawn,2024-04-14 17:31:32,NULL,6405,538,NULL
3411,7507,Auction,Rural,5,1,2,72463.6,216.3,NULL,Auckland,Waitakere,West,NULL,Auction,sold,2025-03-30 21:17:21,2025-04-08 21:17:21,3935,131,NULL
3412,7698,Sale,Townhouse,2,2,3,732.4,312.0,1992,Auckland,Waitakere,North,1723655.07,$1.72M,sold,2024-09-13 18:51:17,2024-11-10 18:51:17,3031,94,"$1,493,001"
3413,7561,Rent,Townhouse,3,2,2,628.1,283.5,1933,Auckland,Franklin,North,569.65,$569pw,active,2026-07-28 19:10:51,NULL,187,13,NULL
3414,8259,Sale,Townhouse,4,1,2,935.0,143.4,NULL,Waikato,Tauranga,Papamoa,775436.32,"$775,436",sold,2023-10-23 01:03:39,2023-12-10 01:03:39,2619,87,"$578,393"
3415,7602,Sale,Townhouse,2,2,2,1196.3,113.3,NULL,Waikato,Tauranga,Welcome Bay,1357902.69,$1.36M,under_offer,2024-05-08 15:38:34,NULL,2746,93,"$1,170,671"
3416,8201,Rent,Lifestyle,4,2,2,15258.2,231.9,NULL,Nelson-Marlborough,Richmond,Central,833.97,$833pw,expired,2026-01-17 05:52:23,NULL,1315,68,NULL
3417,7209,Sale,Section,NULL,NULL,NULL,4115.4,NULL,2012,Canterbury,Selwyn,West,207626.78,"$207,626",sold,2026-02-13 08:58:22,2026-05-15 08:58:22,1046,87,"$174,605"
3418,9990,Rent,Townhouse,3,2,1,642.5,217.0,1946,Auckland,Franklin,West,1008.35,$1008pw,sold,2023-10-18 21:02:55,2023-12-03 21:02:55,2327,262,NULL
3419,8060,Sale,House,3,1,1,1106.3,247.2,1923,Auckland,Papakura,East,669241.29,"$669,241",sold,2025-02-07 08:26:08,2025-04-16 08:26:08,2331,92,"$608,810"
3420,8466,Sale,House,3,1,2,696.8,136.7,2010,Nelson-Marlborough,Blenheim,East,898408.86,"$898,408",sold,2026-06-14 12:34:00,2026-07-23 12:34:00,374,33,"$680,453"
3421,7373,Auction,Townhouse,3,3,1,978.2,262.4,1979,Waikato,Tauranga,Bethlehem,NULL,Auction,expired,2023-12-22 00:51:49,NULL,3980,252,NULL
3422,5918,Tender,Section,NULL,NULL,NULL,857.5,NULL,NULL,Canterbury,Timaru,Central,309180.12,Tender,sold,2026-05-09 15:18:02,2026-07-21 15:18:02,597,31,"$255,999"
3423,8870,Tender,Rural,3,3,1,26676.7,207.6,1949,Canterbury,Christchurch,Riccarton,1630689.81,Tender,sold,2026-06-03 23:02:25,2026-07-18 23:02:25,532,61,"$1,239,925"
3424,7619,Rent,House,3,1,2,699.0,152.4,1995,Wellington,Lower Hutt,Petone,598.75,$598pw,sold,2023-08-09 10:16:49,2023-10-06 10:16:49,6393,491,NULL
3425,8371,Rent,Apartment,2,1,2,NULL,55.4,1981,Waikato,Taupo,North,491.8,$491pw,sold,2025-01-10 03:39:02,2025-03-18 03:39:02,3078,267,NULL
3426,7138,Auction,Apartment,3,1,1,NULL,54.0,NULL,Waikato,Taupo,Central,546511.99,Auction,expired,2023-08-22 16:22:31,NULL,3021,273,"$497,068"
3427,3560,Auction,Townhouse,4,2,2,649.3,208.0,1943,Wellington,Wellington City,Kelburn,1019242.91,Auction,expired,2023-09-22 19:07:34,NULL,5636,204,"$898,142"
3428,7563,Sale,House,3,1,2,411.1,266.2,NULL,Auckland,Auckland City,St Heliers,1567732.21,$1.57M,withdrawn,2026-04-28 15:49:12,NULL,605,67,"$1,194,674"
3429,7237,Auction,House,2,1,3,968.0,107.6,NULL,Auckland,Papakura,Central,NULL,Auction,sold,2024-11-07 19:15:48,2025-01-18 19:15:48,2393,270,NULL
3430,8407,Rent,House,4,1,2,851.6,97.9,NULL,Auckland,Papakura,North,454.88,$454pw,sold,2025-05-25 01:28:40,2025-06-14 01:28:40,3466,118,NULL
3431,8152,Sale,Apartment,1,1,0,NULL,120.7,NULL,Bay of Plenty,Whakatane,West,735260.33,"$735,260",sold,2026-01-03 15:53:18,2026-03-08 15:53:18,881,31,"$665,839"
3432,8662,Rent,House,5,2,3,767.1,101.8,1981,Auckland,North Shore,Beach Haven,1090.57,$1090pw,sold,2025-09-27 01:49:50,2025-11-15 01:49:50,1856,75,NULL
3433,8691,Sale,Townhouse,2,2,2,276.5,232.4,NULL,Manawatu-Wanganui,Whanganui,East,783856.98,"$783,856",expired,2024-06-29 13:38:10,NULL,2197,97,"$591,949"
3434,8800,Sale,Section,NULL,NULL,NULL,4295.4,NULL,NULL,Taranaki,New Plymouth,West,320667.04,"$320,667",expired,2025-04-01 13:46:20,NULL,2661,269,"$280,398"
3435,8624,Rent,House,3,2,1,304.7,144.3,NULL,Auckland,Papakura,East,1125.54,$1125pw,expired,2023-08-05 06:12:46,NULL,8706,414,NULL
3436,7656,Sale,Townhouse,2,2,2,837.3,121.5,2026,Auckland,Waitakere,South,2000719.34,$2.00M,sold,2026-01-16 00:21:00,2026-01-26 00:21:00,1358,140,"$1,769,342"
3437,5261,Sale,Lifestyle,3,1,2,12146.3,110.7,NULL,Auckland,Auckland City,Newmarket,2442565.33,$2.44M,withdrawn,2024-09-12 11:26:37,NULL,5346,566,"$1,986,611"
3438,8155,Sale,Apartment,1,1,1,NULL,73.1,1968,Waikato,Tauranga,Welcome Bay,250249.7,"$250,249",withdrawn,2025-12-22 05:29:59,NULL,1348,158,"$215,373"
3439,7146,Sale,Section,NULL,NULL,NULL,3329.3,NULL,1981,Bay of Plenty,Whakatane,East,177134.02,"$177,134",sold,2025-05-01 18:10:46,2025-06-24 18:10:46,1817,75,"$127,171"
3440,8306,Tender,Unit,4,2,1,NULL,167.4,NULL,Canterbury,Christchurch,Sumner,565442.88,Tender,under_offer,2026-07-10 09:16:42,NULL,288,17,"$420,752"
3441,7902,Auction,Unit,3,3,2,NULL,334.4,NULL,Hawkes Bay,Napier,South,386925.41,Auction,withdrawn,2025-05-18 03:17:02,NULL,2170,244,"$357,778"
3442,7210,Rent,Section,NULL,NULL,NULL,787.9,NULL,1947,Auckland,North Shore,Albany,1048.51,$1048pw,sold,2026-05-19 15:22:03,2026-07-16 15:22:03,230,20,NULL
3443,8111,Rent,House,5,1,2,431.9,108.8,1990,Canterbury,Christchurch,Sumner,855.87,$855pw,expired,2024-06-24 21:35:24,NULL,6142,499,NULL
3444,7673,Rent,Unit,3,1,3,NULL,142.2,2026,Auckland,Auckland City,Parnell,398.86,$398pw,sold,2026-05-17 23:25:13,2026-07-16 23:25:13,433,35,NULL
3445,7178,Auction,House,2,3,1,581.2,106.0,NULL,Northland,Whangarei,North,NULL,Auction,sold,2026-06-23 03:35:59,2026-07-16 03:35:59,387,16,NULL
