contact_id,listing_id,listing_source,user_id,product_area,reason,created_date,resolved_date,resolution_time_hours,description,metadata
563,2537,property,8326,Property,Technical,2025-01-07 20:14:56,2025-01-08 10:41:27,14.44,Page not loading correctly on mobile,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0026"", ""tags"": [""technical""], ""escalated"": false}"
564,14633,property,6982,Property,Technical,2025-08-30 00:17:55,2025-08-31 10:15:33,33.96,Page not loading correctly on mobile,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0020"", ""tags"": [""technical""], ""escalated"": false}"
565,13041,motors,4775,Motors,Listing Quality,2026-03-14 12:44:03,2026-03-14 15:09:02,2.42,Listing has incorrect category,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0020"", ""tags"": [""listing_quality""], ""escalated"": false}"
566,6079,motors,3163,Motors,Listing Quality,2024-11-28 11:46:44,2024-11-28 20:31:08,8.74,Photos are stock images not actual item,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0014"", ""tags"": [""listing_quality""], ""escalated"": false}"
567,5290,jobs,8907,Jobs,Fraud,2026-05-11 07:32:44,2026-05-13 10:26:36,50.9,Account appears to be compromised,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0038"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
568,9261,motors,2089,Motors,Fraud,2026-01-30 13:52:38,2026-02-03 02:02:40,84.17,Seller not responding after payment,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0012"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
569,11766,jobs,9213,Jobs,Listing Quality,2024-02-15 09:45:32,2024-02-15 15:11:03,5.43,Price seems unrealistic,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0033"", ""tags"": [""listing_quality""], ""escalated"": false}"
570,NULL,NULL,7403,Motors,Account,2025-05-14 04:09:14,2025-05-14 12:43:30,8.57,Account suspended without explanation,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0033"", ""tags"": [""account""], ""escalated"": false}"
571,8919,jobs,3201,Jobs,Technical,2025-10-31 16:45:30,NULL,NULL,Page not loading correctly on mobile,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0041"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": false}"
572,702,property,3101,Property,Delivery,2023-08-24 04:12:58,2023-09-01 13:27:38,201.24,Tracking number not valid,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0035"", ""tags"": [""delivery""], ""escalated"": false}"
573,7679,property,4352,Property,Technical,2025-10-29 09:03:20,2025-10-29 22:36:49,13.56,Cannot edit listing details,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0034"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": false}"
574,928,marketplace,5775,Marketplace,Listing Quality,2026-05-31 04:55:03,2026-06-01 03:36:01,22.68,Description contains misleading information,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0015"", ""tags"": [""listing_quality""], ""escalated"": false}"
575,4842,jobs,1125,Jobs,Billing,2024-05-24 17:56:21,2024-05-26 02:38:47,32.71,Charged incorrectly for listing fee,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0026"", ""tags"": [""billing""], ""escalated"": false}"
576,39554,marketplace,527,Marketplace,Listing Quality,2024-05-03 21:03:56,2024-05-04 07:08:49,10.08,Description contains misleading information,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0008"", ""tags"": [""listing_quality""], ""escalated"": false}"
577,NULL,NULL,9921,Motors,Account,2025-05-01 19:42:53,2025-05-02 03:26:16,7.72,Account suspended without explanation,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0048"", ""tags"": [""account""], ""escalated"": false}"
578,22959,marketplace,6700,Marketplace,Fraud,2024-06-28 05:30:55,2024-06-29 11:28:49,29.97,Suspicious listing - possible scam,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0033"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
579,4656,motors,9669,Motors,Fraud,2023-11-06 02:16:28,2023-11-06 18:57:54,16.69,Suspicious listing - possible scam,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0031"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
580,3371,marketplace,1859,Marketplace,Listing Quality,2024-03-01 22:26:21,2024-03-02 08:13:42,9.79,Description contains misleading information,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0001"", ""tags"": [""listing_quality""], ""escalated"": false}"
581,1227,motors,2123,Motors,Technical,2024-06-10 19:36:34,2024-06-11 18:32:31,22.93,Payment gateway error,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0011"", ""tags"": [""technical""], ""escalated"": false}"
582,11205,motors,9459,Motors,Fraud,2026-01-16 01:08:26,2026-01-19 18:55:21,89.78,Suspicious listing - possible scam,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0008"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
583,5704,jobs,1986,Jobs,Listing Quality,2023-08-16 20:11:50,2023-08-17 07:56:57,11.75,Duplicate listing reported,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0004"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
584,NULL,NULL,6584,Motors,Account,2024-06-18 01:59:00,2024-06-18 14:14:46,12.26,Cannot reset password,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0030"", ""tags"": [""account""], ""escalated"": false}"
585,19107,motors,8017,Motors,Fraud,2024-09-08 11:07:48,2024-09-12 00:15:55,85.14,Item received does not match description,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0039"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
586,10928,jobs,2377,Jobs,Technical,2026-02-03 13:57:16,2026-02-04 11:47:48,21.84,Unable to upload photos to listing,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0021"", ""tags"": [""technical""], ""escalated"": false}"
587,15608,motors,8414,Motors,Listing Quality,2023-08-21 17:17:46,2023-08-21 20:06:40,2.82,Listing has incorrect category,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0028"", ""tags"": [""listing_quality""], ""escalated"": false}"
588,29930,marketplace,6738,Marketplace,Fraud,2026-05-27 01:39:51,2026-05-30 17:15:35,87.6,Account appears to be compromised,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0039"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
589,41355,marketplace,4907,Marketplace,Delivery,2023-11-11 17:05:02,2023-11-19 23:59:07,198.9,Item not received after 14 days,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0019"", ""tags"": [""delivery""], ""escalated"": false}"
590,41842,marketplace,5921,Marketplace,Listing Quality,2024-03-01 12:00:45,2024-03-01 20:46:10,8.76,Price seems unrealistic,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0046"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
591,8394,jobs,6763,Jobs,Technical,2026-03-16 08:17:18,2026-03-17 02:16:27,17.99,Cannot edit listing details,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0042"", ""tags"": [""technical""], ""escalated"": false}"
592,181,marketplace,7262,Marketplace,Fraud,2025-02-01 21:58:05,2025-02-07 00:16:29,122.31,Suspicious listing - possible scam,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0019"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
593,15552,marketplace,3583,Marketplace,Fraud,2025-10-26 16:25:55,2025-10-30 03:16:26,82.84,Fake listing reported by multiple users,"{""channel"": ""App"", ""priority"": ""Low"", ""agent_id"": ""AGT-0006"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
594,NULL,NULL,5619,Property,Account,2025-06-17 18:18:09,2025-06-17 21:37:00,3.31,Cannot reset password,"{""channel"": ""Email"", ""priority"": ""Low"", ""agent_id"": ""AGT-0018"", ""tags"": [""account""], ""escalated"": false}"
595,33559,marketplace,9872,Marketplace,Listing Quality,2024-01-04 06:34:50,2024-01-04 22:08:17,15.56,Price seems unrealistic,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0048"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
596,19194,marketplace,3723,Marketplace,Listing Quality,2023-08-25 02:40:49,2023-08-25 14:11:48,11.52,Listing has incorrect category,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0017"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
597,34260,marketplace,1961,Marketplace,Fraud,2026-04-07 06:18:08,2026-04-09 18:44:13,60.43,Seller not responding after payment,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0028"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
598,3776,marketplace,671,Marketplace,Delivery,2024-04-30 09:31:08,2024-05-05 12:14:48,122.73,Tracking number not valid,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0025"", ""tags"": [""delivery""], ""escalated"": false}"
599,25798,marketplace,2531,Marketplace,Billing,2025-09-10 21:30:00,2025-09-13 00:31:18,51.02,Need refund for cancelled listing,"{""channel"": ""Phone"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0044"", ""tags"": [""billing""], ""escalated"": false}"
600,769,motors,9007,Motors,Listing Quality,2024-08-24 11:18:28,NULL,NULL,Photos are stock images not actual item,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0033"", ""tags"": [""listing_quality""], ""escalated"": false}"
601,43956,marketplace,6856,Marketplace,Technical,2025-06-29 19:22:03,2025-07-01 05:28:47,34.11,Unable to upload photos to listing,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0031"", ""tags"": [""technical""], ""escalated"": false}"
602,8723,motors,1308,Motors,Technical,2025-01-28 20:14:19,2025-01-29 20:22:09,24.13,Page not loading correctly on mobile,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0030"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": false}"
603,NULL,NULL,7572,Marketplace,Account,2024-12-09 06:26:07,2024-12-09 21:35:31,15.16,Cannot reset password,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0026"", ""tags"": [""account""], ""escalated"": false}"
604,28224,marketplace,8970,Marketplace,Technical,2024-11-03 04:29:34,NULL,NULL,Cannot edit listing details,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0040"", ""tags"": [""technical""], ""escalated"": false}"
605,12641,property,3198,Property,Listing Quality,2025-06-01 20:01:56,2025-06-02 19:11:22,23.16,Photos are stock images not actual item,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0002"", ""tags"": [""listing_quality""], ""escalated"": false}"
606,9505,property,9970,Property,Delivery,2026-05-24 06:28:51,2026-05-30 01:12:21,138.73,Wrong item delivered,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0012"", ""tags"": [""delivery""], ""escalated"": false}"
607,12583,marketplace,66,Marketplace,Delivery,2024-03-22 05:45:39,2024-03-29 10:21:52,172.6,Item not received after 14 days,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0015"", ""tags"": [""delivery""], ""escalated"": false}"
608,11492,jobs,8460,Jobs,Delivery,2026-03-07 03:57:13,2026-03-14 01:27:36,165.51,Courier lost package,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0004"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
609,9065,motors,6834,Motors,Fraud,2026-04-09 19:38:34,2026-04-15 13:34:08,137.93,Account appears to be compromised,"{""channel"": ""Phone"", ""priority"": ""High"", ""agent_id"": ""AGT-0016"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
610,9977,property,2437,Property,Listing Quality,2024-07-15 22:08:05,2024-07-16 10:34:51,12.45,Duplicate listing reported,"{""channel"": ""App"", ""priority"": ""High"", ""agent_id"": ""AGT-0029"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
611,15414,motors,4302,Motors,Fraud,2024-05-28 05:48:19,2024-06-02 19:32:11,133.73,Suspicious listing - possible scam,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0044"", ""tags"": [""fraud"", ""escalation_risk"", ""trust_safety""], ""escalated"": false}"
612,24211,marketplace,5593,Marketplace,Delivery,2024-10-16 06:41:14,2024-10-17 07:26:15,24.75,Wrong item delivered,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0028"", ""tags"": [""delivery""], ""escalated"": false}"
613,NULL,NULL,95,Motors,Account,2025-07-16 17:32:10,2025-07-17 02:43:41,9.19,Account suspended without explanation,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0016"", ""tags"": [""account"", ""escalation_risk""], ""escalated"": false}"
614,9741,motors,8111,Motors,Fraud,2025-07-24 06:03:37,2025-07-25 10:50:14,28.78,Item received does not match description,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0025"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
615,41091,marketplace,1617,Marketplace,Delivery,2025-08-28 09:41:19,NULL,NULL,Courier lost package,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0005"", ""tags"": [""delivery""], ""escalated"": false}"
616,47000,marketplace,542,Marketplace,Fraud,2026-05-03 06:01:30,2026-05-07 12:16:29,102.25,Fake listing reported by multiple users,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0006"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
617,11831,marketplace,8378,Marketplace,Technical,2023-10-05 07:00:55,NULL,NULL,Page not loading correctly on mobile,"{""channel"": ""Phone"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0029"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": true}"
618,10388,property,6918,Property,Technical,2025-12-20 00:46:07,2025-12-21 00:16:46,23.51,Unable to upload photos to listing,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0024"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": false}"
619,23239,marketplace,5409,Marketplace,Delivery,2023-08-01 12:26:48,2023-08-09 02:12:24,181.76,Tracking number not valid,"{""channel"": ""Email"", ""priority"": ""High"", ""agent_id"": ""AGT-0029"", ""tags"": [""delivery"", ""escalation_risk""], ""escalated"": false}"
620,692,marketplace,9358,Marketplace,Billing,2025-10-04 06:14:54,2025-10-06 13:39:39,55.41,Charged incorrectly for listing fee,"{""channel"": ""Email"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0021"", ""tags"": [""billing""], ""escalated"": false}"
621,595,property,3503,Property,Billing,2025-09-27 20:43:37,2025-09-30 03:25:25,54.7,Double-charged for feature upgrade,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0027"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
622,37514,marketplace,8946,Marketplace,Fraud,2025-02-20 22:24:00,2025-02-22 04:11:48,29.8,Suspicious listing - possible scam,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0020"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
623,1027,marketplace,3085,Marketplace,Listing Quality,2025-07-13 20:14:40,2025-07-14 14:05:24,17.85,Duplicate listing reported,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0011"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
624,14100,property,5488,Property,Fraud,2025-01-29 18:23:49,NULL,NULL,Seller not responding after payment,"{""channel"": ""Web"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0003"", ""tags"": [""fraud"", ""trust_safety""], ""escalated"": false}"
625,30485,marketplace,179,Marketplace,Billing,2024-08-10 00:25:14,2024-08-11 09:52:45,33.46,Double-charged for feature upgrade,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0016"", ""tags"": [""billing"", ""escalation_risk""], ""escalated"": false}"
626,9819,marketplace,6114,Marketplace,Listing Quality,2025-11-02 21:52:45,2025-11-03 01:21:57,3.49,Price seems unrealistic,"{""channel"": ""Phone"", ""priority"": ""Low"", ""agent_id"": ""AGT-0012"", ""tags"": [""listing_quality""], ""escalated"": false}"
627,NULL,NULL,2349,Motors,Account,2025-12-06 16:20:07,2025-12-06 18:43:05,2.38,Two-factor authentication issue,"{""channel"": ""App"", ""priority"": ""Medium"", ""agent_id"": ""AGT-0008"", ""tags"": [""account""], ""escalated"": false}"
628,NULL,NULL,5150,Marketplace,Account,2023-08-29 12:22:17,NULL,NULL,Two-factor authentication issue,"{""channel"": ""Web"", ""priority"": ""Low"", ""agent_id"": ""AGT-0028"", ""tags"": [""account""], ""escalated"": false}"
629,NULL,NULL,5445,Property,Account,2023-10-02 14:17:43,2023-10-02 16:15:21,1.96,Two-factor authentication issue,"{""channel"": ""Email"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0021"", ""tags"": [""account"", ""escalation_risk""], ""escalated"": false}"
630,13552,motors,8693,Motors,Listing Quality,2026-06-21 08:18:49,2026-06-21 17:23:27,9.08,Duplicate listing reported,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0050"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
631,7610,motors,7470,Motors,Listing Quality,2024-02-27 19:20:35,2024-02-28 17:44:52,22.4,Duplicate listing reported,"{""channel"": ""Web"", ""priority"": ""High"", ""agent_id"": ""AGT-0017"", ""tags"": [""listing_quality"", ""escalation_risk""], ""escalated"": false}"
632,13946,jobs,8514,Jobs,Technical,2025-01-08 07:44:32,NULL,NULL,Search results not showing my listing,"{""channel"": ""Web"", ""priority"": ""Critical"", ""agent_id"": ""AGT-0031"", ""tags"": [""technical"", ""escalation_risk""], ""escalated"": true}"
