listing_id,user_id,category,subcategory,title,condition,asking_price,buy_now_price,region,city,status,listed_date,close_date,sold_date,shipping_available,accepts_offers,view_count,watchlist_count,bid_count
14456,6592,Electronics,Audio,Used - Average Shimano Audio Item,Used - Average,1081.47,NULL,Manawatu-Wanganui,Feilding,closed,2024-01-20 04:05:35,2024-01-31 04:05:35,NULL,True,False,949,133,2
14457,5761,Baby & Kids,Nursery,Used - Like New Samsung Nursery Item,Used - Like New,286.92,369.08,Wellington,Upper Hutt,withdrawn,2026-04-27 12:45:00,2026-05-11 12:45:00,NULL,True,True,78,13,0
14458,8645,Health & Beauty,Supplements,Used - Good Samsung Supplements Item,Used - Good,161.37,197.34,Bay of Plenty,Whakatane,withdrawn,2026-02-08 08:08:51,2026-02-20 08:08:51,NULL,False,True,583,95,2
14459,6345,Baby & Kids,Feeding,Used - Like New Kathmandu Feeding Item,Used - Like New,379.23,442.13,Auckland,Waitakere,closed,2024-05-07 02:09:43,2024-05-15 02:09:43,NULL,True,True,2046,234,2
14460,2024,Electronics,TVs,Used - Average Lego TVs Item,Used - Average,2308.13,2985.12,Auckland,Waitakere,withdrawn,2024-03-21 21:47:43,2024-03-30 21:47:43,NULL,False,True,1368,149,0
14461,4643,Clothing,Men's,New Hasbro Men's Item,New,479.49,575.01,Canterbury,Timaru,closed,2025-03-10 14:38:30,2025-03-21 14:38:30,NULL,False,True,1039,156,0
14462,1722,Baby & Kids,Nursery,Used - Like New Sony Nursery Item,Used - Like New,95.7,NULL,Auckland,Manukau,withdrawn,2026-07-19 17:55:39,2026-08-01 17:55:39,NULL,False,True,45,6,1
14463,1076,Toys & Games,Puzzles,Used - Like New Nike Puzzles Item,Used - Like New,174.56,222.67,Southland,Te Anau,sold,2024-12-17 15:58:02,2024-12-31 15:58:02,2024-12-22 15:58:02,True,True,622,31,8
14464,734,Home & Living,Kitchen,Used - Good Breville Kitchen Item,Used - Good,162.43,183.43,Auckland,Franklin,sold,2024-05-22 04:50:25,2024-06-02 04:50:25,2024-05-26 04:50:25,False,False,2349,419,2
14465,3965,Collectables,Stamps,Used - Good Apple Stamps Item,Used - Good,4775.0,NULL,Hawkes Bay,Havelock North,sold,2026-07-02 01:41:14,2026-07-16 01:41:14,2026-07-12 01:41:14,True,True,176,12,3
14466,4063,Electronics,Gaming Consoles,Used - Average Sony Gaming Consoles Item,Used - Average,2543.28,2995.94,Auckland,Papakura,closed,2024-07-31 06:21:43,2024-08-12 06:21:43,NULL,True,True,1416,97,2
14467,3150,Books & Music,Vinyl Records,Used - Average Kathmandu Vinyl Records Item,Used - Average,184.02,NULL,Auckland,North Shore,sold,2025-10-07 03:41:33,2025-10-14 03:41:33,2025-10-18 03:41:33,True,True,832,65,7
14468,7101,Sports,Running,New Sony Running Item,New,946.66,NULL,Auckland,North Shore,sold,2026-06-18 16:22:08,2026-06-26 16:22:08,2026-06-20 16:22:08,False,True,179,35,2
14469,1280,Toys & Games,Dolls,Used - Good Breville Dolls Item,Used - Good,5.13,6.22,Auckland,Papakura,closed,2026-08-10 04:23:27,2026-08-21 04:23:27,NULL,True,False,44,2,3
14470,9786,Electronics,Gaming Consoles,New Shimano Gaming Consoles Item,New,2950.24,3598.13,Waikato,Tauranga,sold,2025-11-07 01:52:14,2025-11-14 01:52:14,2025-11-16 01:52:14,True,False,470,89,6
14471,5765,Toys & Games,Puzzles,Used - Good Lego Puzzles Item,Used - Good,426.52,NULL,Auckland,Waitakere,closed,2024-03-01 08:36:15,2024-03-15 08:36:15,NULL,True,False,2225,368,0
14472,6994,Health & Beauty,Haircare,Used - Good Apple Haircare Item,Used - Good,90.69,110.22,Auckland,Papakura,closed,2026-03-07 09:55:45,2026-03-15 09:55:45,NULL,True,True,247,36,1
14473,3197,Sports,Gym Equipment,Used - Good Samsung Gym Equipment Item,Used - Good,1965.91,NULL,Auckland,Franklin,closed,2025-11-02 22:30:19,2025-11-11 22:30:19,NULL,True,True,305,30,0
14474,5913,Toys & Games,Board Games,Used - Like New Trek Board Games Item,Used - Like New,429.78,514.72,Manawatu-Wanganui,Whanganui,sold,2023-12-11 07:32:53,2023-12-23 07:32:53,2023-12-19 07:32:53,True,False,1472,148,2
14475,2572,Baby & Kids,Nursery,New Lego Nursery Item,New,347.45,NULL,Canterbury,Christchurch,closed,2025-05-08 16:58:44,2025-05-21 16:58:44,NULL,True,False,570,101,2
14476,3229,Books & Music,CDs,New Nike CDs Item,New,90.92,NULL,Wellington,Wellington City,sold,2025-08-05 16:29:57,2025-08-13 16:29:57,2025-08-09 16:29:57,True,True,859,137,6
14477,9962,Toys & Games,Dolls,Used - Good Adidas Dolls Item,Used - Good,422.77,513.56,Auckland,Waitakere,closed,2025-09-05 22:27:06,2025-09-16 22:27:06,NULL,True,True,827,107,3
14478,5089,Collectables,Antiques,Used - Good Trek Antiques Item,Used - Good,773.05,NULL,Manawatu-Wanganui,Palmerston North,closed,2025-01-07 11:06:58,2025-01-18 11:06:58,NULL,True,True,1379,217,3
14479,7740,Books & Music,Fiction,Used - Good Hasbro Fiction Item,Used - Good,247.2,279.01,Auckland,Auckland City,closed,2024-04-14 18:37:30,2024-04-25 18:37:30,NULL,False,True,842,91,3
14480,3642,Books & Music,Fiction,Used - Like New Adidas Fiction Item,Used - Like New,413.13,NULL,Taranaki,Stratford,sold,2025-11-02 22:30:51,2025-11-09 22:30:51,2025-11-12 22:30:51,True,False,241,13,4
14481,9067,Health & Beauty,Skincare,Used - Good Hasbro Skincare Item,Used - Good,83.34,NULL,Taranaki,Stratford,withdrawn,2025-12-17 23:43:41,2025-12-24 23:43:41,NULL,True,True,525,94,3
14482,808,Books & Music,Instruments,Used - Average Shimano Instruments Item,Used - Average,360.97,432.33,Auckland,Auckland City,closed,2024-05-31 18:47:22,2024-06-10 18:47:22,NULL,True,False,1617,280,0
14483,5004,Baby & Kids,Nursery,Used - Good Sony Nursery Item,Used - Good,164.94,188.09,Waikato,Taupo,withdrawn,2026-08-08 05:22:09,2026-08-17 05:22:09,NULL,True,True,18,1,3
14484,7477,Books & Music,Non-Fiction,Used - Like New Fisher & Paykel Non-Fiction Item,Used - Like New,104.31,NULL,Taranaki,New Plymouth,sold,2026-04-24 11:51:38,2026-05-01 11:51:38,2026-05-05 11:51:38,False,True,262,37,5
14485,7873,Toys & Games,Puzzles,Used - Average Dyson Puzzles Item,Used - Average,148.58,168.25,Waikato,Hamilton,closed,2025-07-06 08:32:08,2025-07-16 08:32:08,NULL,True,True,1150,201,2
14486,8597,Baby & Kids,Maternity,Used - Good Dyson Maternity Item,Used - Good,269.53,NULL,Taranaki,Stratford,withdrawn,2025-02-12 16:51:18,2025-02-23 16:51:18,NULL,True,False,588,111,2
14487,6686,Computers,Components,New Apple Components Item,New,2429.6,3034.3,Auckland,North Shore,closed,2024-07-14 14:36:46,2024-07-21 14:36:46,NULL,True,False,1845,306,3
14488,4309,Clothing,Men's,Used - Like New Kathmandu Men's Item,Used - Like New,401.52,504.02,Wellington,Lower Hutt,sold,2025-04-07 18:16:25,2025-04-18 18:16:25,2025-04-14 18:16:25,True,True,977,185,5
14489,1679,Sports,Gym Equipment,Used - Like New Fisher & Paykel Gym Equipment Item,Used - Like New,1662.04,1982.0,Waikato,Hamilton,closed,2024-07-13 21:12:14,2024-07-24 21:12:14,NULL,True,False,465,32,1
14490,9741,Computers,Peripherals,Used - Like New Trek Peripherals Item,Used - Like New,3493.33,NULL,Wellington,Upper Hutt,closed,2025-07-16 22:29:10,2025-07-27 22:29:10,NULL,False,False,550,88,1
14491,4185,Health & Beauty,Supplements,Used - Like New LG Supplements Item,Used - Like New,361.4,459.8,Wellington,Kapiti Coast,closed,2026-01-14 09:39:42,2026-01-26 09:39:42,NULL,True,False,399,64,1
14492,7955,Computers,Networking,Used - Good Lego Networking Item,Used - Good,24.75,NULL,Canterbury,Waimakariri,closed,2024-09-17 18:40:38,2024-09-29 18:40:38,NULL,False,True,1781,160,2
14493,9970,Clothing,Shoes,New Breville Shoes Item,New,38.63,44.86,Wellington,Upper Hutt,sold,2026-07-01 22:42:53,2026-07-09 22:42:53,2026-07-15 22:42:53,True,False,120,16,2
14494,3528,Collectables,Stamps,Used - Good Samsung Stamps Item,Used - Good,1780.1,NULL,Canterbury,Timaru,closed,2025-06-18 11:36:55,2025-06-29 11:36:55,NULL,True,True,731,36,1
14495,6974,Computers,Components,Used - Average Hasbro Components Item,Used - Average,3295.41,NULL,Auckland,Franklin,sold,2025-09-16 10:47:49,2025-09-24 10:47:49,2025-09-21 10:47:49,True,True,648,97,5
14496,4787,Toys & Games,Board Games,New Breville Board Games Item,New,421.45,485.55,Auckland,North Shore,sold,2026-02-04 23:18:51,2026-02-18 23:18:51,2026-02-13 23:18:51,True,True,430,37,2
14497,7680,Electronics,Tablets,Used - Average Sony Tablets Item,Used - Average,725.65,NULL,Auckland,Auckland City,sold,2026-02-05 13:30:45,2026-02-15 13:30:45,2026-02-16 13:30:45,False,True,364,40,3
14498,4046,Home & Living,Lighting,Used - Average Adidas Lighting Item,Used - Average,494.49,566.51,Waikato,Hamilton,closed,2025-09-24 18:01:17,2025-10-06 18:01:17,NULL,True,True,444,64,1
14499,4114,Toys & Games,Puzzles,New Hasbro Puzzles Item,New,457.43,506.18,Southland,Gore,active,2026-08-24 06:55:19,2026-09-04 06:55:19,NULL,True,True,9,0,0
14500,9939,Clothing,Women's,Used - Like New Fisher & Paykel Women's Item,Used - Like New,136.87,NULL,Wellington,Kapiti Coast,sold,2026-01-16 21:27:20,2026-01-26 21:27:20,2026-01-21 21:27:20,True,False,169,13,8
14501,7753,Health & Beauty,Supplements,Used - Good Breville Supplements Item,Used - Good,97.77,NULL,Auckland,Waitakere,sold,2025-10-04 13:11:58,2025-10-14 13:11:58,2025-10-10 13:11:58,True,True,522,30,8
14502,9913,Toys & Games,Puzzles,Used - Like New Shimano Puzzles Item,Used - Like New,156.91,NULL,Bay of Plenty,Rotorua,sold,2024-10-29 06:28:55,2024-11-11 06:28:55,2024-11-07 06:28:55,True,False,2012,229,8
14503,5372,Collectables,Coins,Used - Average Hasbro Coins Item,Used - Average,4957.16,NULL,Auckland,Papakura,sold,2025-01-12 03:20:44,2025-01-23 03:20:44,2025-01-18 03:20:44,True,True,712,113,3
14504,6575,Collectables,Stamps,Used - Like New Dyson Stamps Item,Used - Like New,1480.81,1733.75,Southland,Invercargill,sold,2024-07-04 04:24:08,2024-07-15 04:24:08,2024-07-06 04:24:08,False,True,2240,205,4
14505,5515,Books & Music,Fiction,Used - Average Fisher & Paykel Fiction Item,Used - Average,490.51,599.67,Manawatu-Wanganui,Whanganui,sold,2026-01-27 15:22:45,2026-02-08 15:22:45,2026-02-05 15:22:45,True,True,320,42,3
14506,2753,Baby & Kids,Feeding,Used - Average Hasbro Feeding Item,Used - Average,499.07,622.82,Wellington,Upper Hutt,sold,2025-05-14 03:00:12,2025-05-28 03:00:12,2025-05-26 03:00:12,True,True,1363,80,7
14507,8253,Collectables,Art,Used - Like New Hasbro Art Item,Used - Like New,3430.81,4240.67,Otago,Dunedin,closed,2026-05-20 06:39:19,2026-05-29 06:39:19,NULL,True,False,162,14,3
14508,8770,Baby & Kids,Feeding,Used - Good LG Feeding Item,Used - Good,430.9,NULL,Northland,Paihia,sold,2023-08-04 02:19:36,2023-08-14 02:19:36,2023-08-15 02:19:36,False,True,3165,621,4
14509,8918,Clothing,Women's,Used - Good Sony Women's Item,Used - Good,175.28,NULL,Canterbury,Selwyn,sold,2024-07-02 14:17:21,2024-07-10 14:17:21,2024-07-12 14:17:21,True,False,1944,124,3
14510,352,Health & Beauty,Supplements,Used - Average Adidas Supplements Item,Used - Average,478.07,NULL,Auckland,Manukau,withdrawn,2025-02-09 11:20:04,2025-02-23 11:20:04,NULL,True,False,1227,114,0
14511,8897,Clothing,Children's,Used - Like New Dyson Children's Item,Used - Like New,125.48,NULL,Auckland,Franklin,closed,2024-10-28 15:30:48,2024-11-05 15:30:48,NULL,False,True,1999,334,2
14512,7520,Home & Living,Furniture,Used - Good Sony Furniture Item,Used - Good,36.08,NULL,Auckland,Waitakere,sold,2026-07-01 20:34:51,2026-07-08 20:34:51,2026-07-09 20:34:51,False,True,119,14,3
14513,4502,Baby & Kids,Car Seats,Used - Good Giant Car Seats Item,Used - Good,107.97,NULL,Canterbury,Timaru,withdrawn,2024-08-30 20:06:09,2024-09-09 20:06:09,NULL,False,True,1351,98,2
14514,7807,Collectables,Stamps,Used - Like New Sony Stamps Item,Used - Like New,1563.99,NULL,Auckland,Waitakere,closed,2026-01-02 11:38:13,2026-01-12 11:38:13,NULL,True,True,540,77,0
14515,1355,Home & Living,Garden,Used - Good Kathmandu Garden Item,Used - Good,394.03,461.69,Auckland,Auckland City,closed,2025-02-22 11:04:45,2025-03-04 11:04:45,NULL,True,False,1229,224,0
14516,2073,Sports,Cycling,Used - Like New Trek Cycling Item,Used - Like New,164.4,NULL,Canterbury,Christchurch,withdrawn,2026-01-13 12:27:17,2026-01-25 12:27:17,NULL,True,True,301,55,1
14517,3997,Computers,Desktops,Used - Like New Giant Desktops Item,Used - Like New,4714.64,NULL,Wellington,Upper Hutt,sold,2026-04-22 18:20:50,2026-05-06 18:20:50,2026-05-04 18:20:50,True,True,255,33,5
14518,6353,Home & Living,Furniture,Used - Like New Giant Furniture Item,Used - Like New,490.55,563.35,Taranaki,Hawera,withdrawn,2025-06-19 16:22:04,2025-07-03 16:22:04,NULL,True,True,587,45,1
14519,9732,Sports,Golf,New Shimano Golf Item,New,1124.44,1257.32,Auckland,Papakura,sold,2026-04-05 14:02:53,2026-04-17 14:02:53,2026-04-19 14:02:53,True,False,151,10,5
14520,3080,Sports,Water Sports,New Shimano Water Sports Item,New,589.95,NULL,Canterbury,Waimakariri,sold,2025-08-03 23:26:46,2025-08-15 23:26:46,2025-08-09 23:26:46,False,True,770,83,0
14521,3904,Computers,Networking,Used - Good Fisher & Paykel Networking Item,Used - Good,2731.17,NULL,Waikato,Cambridge,closed,2024-04-29 20:56:52,2024-05-13 20:56:52,NULL,True,True,1424,213,3
14522,6004,Health & Beauty,Skincare,New LG Skincare Item,New,311.2,NULL,Auckland,Franklin,closed,2024-05-24 15:00:37,2024-06-03 15:00:37,NULL,True,True,1107,123,2
14523,8190,Home & Living,Appliances,Used - Good Trek Appliances Item,Used - Good,358.33,NULL,Wellington,Kapiti Coast,sold,2023-10-02 05:22:14,2023-10-15 05:22:14,2023-10-15 05:22:14,True,True,945,53,8
14524,2557,Electronics,Laptops,Used - Like New LG Laptops Item,Used - Like New,1024.61,NULL,Wellington,Porirua,sold,2026-06-03 23:43:50,2026-06-10 23:43:50,2026-06-14 23:43:50,False,True,168,13,8
14525,9359,Home & Living,Lighting,Used - Average Adidas Lighting Item,Used - Average,130.26,166.11,Bay of Plenty,Mount Maunganui,sold,2024-10-13 09:54:18,2024-10-23 09:54:18,2024-10-15 09:54:18,True,True,1739,222,7
14526,5396,Books & Music,CDs,New Sony CDs Item,New,467.16,601.17,Manawatu-Wanganui,Whanganui,sold,2026-07-28 16:32:06,2026-08-10 16:32:06,2026-08-09 16:32:06,True,False,64,10,3
14527,963,Computers,Components,Used - Good Trek Components Item,Used - Good,58.87,67.53,Auckland,Auckland City,sold,2023-10-30 21:43:34,2023-11-11 21:43:34,2023-11-13 21:43:34,True,True,1295,178,3
14528,329,Baby & Kids,Car Seats,Used - Average LG Car Seats Item,Used - Average,176.21,213.2,Auckland,Papakura,sold,2024-03-27 06:22:05,2024-04-09 06:22:05,2024-03-29 06:22:05,True,False,1032,154,6
14529,2413,Clothing,Children's,Used - Good Hasbro Children's Item,Used - Good,57.15,64.39,Bay of Plenty,Rotorua,sold,2024-01-24 09:48:29,2024-02-02 09:48:29,2024-02-06 09:48:29,True,False,841,56,2
14530,8232,Clothing,Accessories,Used - Good Hasbro Accessories Item,Used - Good,229.64,NULL,Auckland,Franklin,sold,2026-07-12 21:21:30,2026-07-21 21:21:30,2026-07-17 21:21:30,False,False,136,8,2
14531,9813,Health & Beauty,Fragrance,Used - Average Giant Fragrance Item,Used - Average,94.56,NULL,Bay of Plenty,Tauranga,closed,2024-04-23 10:17:57,2024-05-02 10:17:57,NULL,True,True,1482,275,3
14532,9122,Health & Beauty,Fragrance,New Nike Fragrance Item,New,422.96,465.34,Bay of Plenty,Mount Maunganui,sold,2026-04-08 02:52:41,2026-04-17 02:52:41,2026-04-22 02:52:41,False,True,160,15,7
14533,1537,Baby & Kids,Nursery,Used - Average Adidas Nursery Item,Used - Average,64.35,NULL,Canterbury,Christchurch,sold,2025-10-02 10:26:56,2025-10-10 10:26:56,2025-10-16 10:26:56,False,False,730,120,1
14534,2188,Toys & Games,Outdoor Toys,Used - Average Hasbro Outdoor Toys Item,Used - Average,11.28,12.6,West Coast,Westport,sold,2026-02-17 08:44:05,2026-02-28 08:44:05,2026-02-18 08:44:05,False,False,358,28,6
14535,7505,Toys & Games,Puzzles,Used - Good Sony Puzzles Item,Used - Good,277.64,335.92,Hawkes Bay,Hastings,sold,2024-03-05 04:04:45,2024-03-14 04:04:45,2024-03-07 04:04:45,True,False,1191,67,8
14536,9954,Baby & Kids,Car Seats,Used - Good Apple Car Seats Item,Used - Good,312.54,NULL,Auckland,Franklin,closed,2025-04-02 16:23:21,2025-04-13 16:23:21,NULL,True,True,937,156,2
14537,7003,Health & Beauty,Haircare,Used - Like New Fisher & Paykel Haircare Item,Used - Like New,30.6,NULL,Auckland,Waitakere,sold,2023-10-03 19:47:28,2023-10-10 19:47:28,2023-10-15 19:47:28,False,True,2725,347,3
14538,8548,Clothing,Accessories,Used - Average Trek Accessories Item,Used - Average,144.51,NULL,Auckland,Manukau,sold,2025-12-30 04:21:38,2026-01-06 04:21:38,2025-12-31 04:21:38,True,True,306,20,2
14539,3126,Collectables,Art,Used - Like New LG Art Item,Used - Like New,4833.3,5801.2,Canterbury,Selwyn,withdrawn,2026-03-17 18:10:31,2026-03-31 18:10:31,NULL,True,False,446,77,3
14540,458,Health & Beauty,Supplements,New Giant Supplements Item,New,49.3,NULL,Wellington,Wellington City,sold,2024-02-22 12:26:07,2024-03-02 12:26:07,2024-03-04 12:26:07,True,False,2726,500,8
14541,2690,Clothing,Children's,Used - Like New Samsung Children's Item,Used - Like New,283.95,361.86,Otago,Oamaru,sold,2026-03-13 08:58:53,2026-03-23 08:58:53,2026-03-21 08:58:53,True,False,317,38,4
14542,8934,Computers,Storage,New Lego Storage Item,New,1916.44,NULL,Auckland,Franklin,closed,2024-10-20 04:55:26,2024-10-31 04:55:26,NULL,True,False,641,125,3
14543,3025,Baby & Kids,Nursery,Used - Good Trek Nursery Item,Used - Good,444.95,527.36,Wellington,Lower Hutt,closed,2024-09-18 04:10:18,2024-09-28 04:10:18,NULL,True,True,1165,124,1
14544,6228,Books & Music,Instruments,New Nike Instruments Item,New,411.6,463.54,Canterbury,Christchurch,sold,2026-02-22 07:44:59,2026-03-03 07:44:59,2026-03-08 07:44:59,True,True,143,16,5
14545,7766,Computers,Peripherals,Used - Average Hasbro Peripherals Item,Used - Average,734.47,NULL,Auckland,Auckland City,closed,2024-03-23 11:07:18,2024-03-30 11:07:18,NULL,True,True,578,35,1
14546,1476,Health & Beauty,Fragrance,Used - Average Nike Fragrance Item,Used - Average,288.34,371.7,Auckland,Papakura,closed,2025-03-04 06:29:55,2025-03-17 06:29:55,NULL,True,False,1269,158,1
14547,6509,Clothing,Shoes,Used - Good Samsung Shoes Item,Used - Good,96.5,NULL,Waikato,Taupo,withdrawn,2023-10-03 02:31:34,2023-10-10 02:31:34,NULL,True,True,2157,127,2
14548,6522,Collectables,Coins,Used - Like New Apple Coins Item,Used - Like New,4459.88,NULL,Wellington,Lower Hutt,closed,2024-05-07 23:24:17,2024-05-20 23:24:17,NULL,False,True,514,86,3
14549,5322,Books & Music,Instruments,Used - Average Sony Instruments Item,Used - Average,273.41,NULL,Otago,Queenstown,closed,2026-08-04 14:39:53,2026-08-11 14:39:53,NULL,False,False,20,3,3
14550,8477,Home & Living,Furniture,Used - Like New Hasbro Furniture Item,Used - Like New,177.54,207.72,Auckland,Waitakere,closed,2023-08-27 05:56:14,2023-09-07 05:56:14,NULL,False,False,2015,169,0
14551,3545,Home & Living,Lighting,Used - Good Trek Lighting Item,Used - Good,192.58,235.41,Canterbury,Timaru,closed,2024-03-12 22:42:00,2024-03-25 22:42:00,NULL,True,True,734,83,3
14552,1839,Collectables,Stamps,Used - Good Breville Stamps Item,Used - Good,2357.02,2856.74,Wellington,Wellington City,sold,2026-04-18 09:46:30,2026-05-01 09:46:30,2026-04-19 09:46:30,True,False,411,36,7
14553,1116,Books & Music,CDs,Used - Like New Dyson CDs Item,Used - Like New,434.29,540.96,Auckland,Franklin,closed,2025-02-23 15:32:23,2025-03-06 15:32:23,NULL,True,True,960,183,3
14554,9940,Clothing,Women's,Used - Like New Giant Women's Item,Used - Like New,209.26,251.78,Canterbury,Waimakariri,sold,2026-03-10 21:55:01,2026-03-21 21:55:01,2026-03-20 21:55:01,True,False,320,33,4
14555,8980,Sports,Water Sports,Used - Good Lego Water Sports Item,Used - Good,304.81,NULL,Wellington,Upper Hutt,sold,2024-03-04 23:06:01,2024-03-16 23:06:01,2024-03-05 23:06:01,True,True,2193,114,0
14556,3991,Health & Beauty,Fragrance,New Trek Fragrance Item,New,62.69,69.62,Hawkes Bay,Hastings,sold,2025-10-26 12:13:00,2025-11-02 12:13:00,2025-11-09 12:13:00,True,True,625,98,7
14557,2109,Clothing,Accessories,Used - Average Nike Accessories Item,Used - Average,413.99,508.08,Auckland,Papakura,sold,2025-05-26 18:58:10,2025-06-07 18:58:10,2025-06-05 18:58:10,True,True,566,64,8
14558,5413,Computers,Peripherals,New Samsung Peripherals Item,New,4924.38,5990.05,Auckland,Manukau,sold,2025-09-04 16:46:33,2025-09-16 16:46:33,2025-09-10 16:46:33,False,True,1038,163,3
14559,6636,Computers,Desktops,New Nike Desktops Item,New,516.08,608.07,Northland,Paihia,closed,2024-01-02 08:02:44,2024-01-09 08:02:44,NULL,True,True,2467,239,1
14560,7230,Clothing,Accessories,Used - Like New Trek Accessories Item,Used - Like New,152.76,173.33,Northland,Whangarei,sold,2023-08-31 23:45:23,2023-09-07 23:45:23,2023-09-05 23:45:23,True,True,1955,361,6
14561,4220,Computers,Desktops,New Kathmandu Desktops Item,New,3399.96,4408.06,Auckland,Manukau,sold,2024-04-30 01:37:56,2024-05-12 01:37:56,2024-05-04 01:37:56,True,True,1086,150,3
