listing_id,user_id,industry,subcategory,role_type,employment_type,title,salary_min,salary_max,salary_display,region,city,status,listed_date,close_date,remote_option,experience_level,view_count,application_count
4275,7439,Accounting,Accountants,Temporary,Full Time,Management Accountant,51158.33,60804.82,"$51,158-$60,804",Auckland,Papakura,filled,2023-12-08 14:23:20,2023-12-26 14:23:20,False,Entry,2706,6
4276,8643,Hospitality,Hotel Management,Permanent,Full Time,Head Chef,105849.82,133874.58,$105k-$133k,Wellington,Kapiti Coast,expired,2025-04-15 20:55:37,2025-05-21 20:55:37,True,Senior,2068,6
4277,8189,Hospitality,Restaurant Managers,Contract,Part Time,Restaurant Manager,67433.18,75688.68,$36/hour,Otago,Dunedin,filled,2026-07-06 19:53:31,2026-08-12 19:53:31,False,Mid,267,3
4278,8360,Technology,DevOps,Permanent,Full Time,UX Designer,49969.42,59482.28,"$49,969-$59,482",Canterbury,Timaru,expired,2024-07-30 23:53:40,2024-09-01 23:53:40,True,Entry,3442,6
4279,8296,Construction,Site Managers,Contract,Full Time,Quantity Surveyor,NULL,NULL,Negotiable,Auckland,Franklin,expired,2025-09-13 09:58:57,2025-10-03 09:58:57,False,Mid,1608,6
4280,8333,Agriculture,Dairy,Permanent,Full Time,Dairy Manager,46353.09,52217.04,"$46,353-$52,217",Auckland,Franklin,closed,2024-04-08 21:18:24,2024-05-19 21:18:24,False,Entry,4281,6
4281,7411,Technology,Product Managers,Permanent,Full Time,UX Designer,67488.94,79550.5,"$67,488-$79,550",Wellington,Kapiti Coast,closed,2025-10-25 22:19:35,2025-12-06 22:19:35,True,Mid,1751,9
4282,7824,Healthcare,Allied Health,Permanent,Full Time,General Practitioner,NULL,NULL,Negotiable,Manawatu-Wanganui,Feilding,closed,2024-06-11 20:48:49,2024-07-07 20:48:49,False,Executive,1717,4
4283,8000,Retail,Sales Assistants,Permanent,Full Time,E-commerce Manager,48381.96,61522.7,"$48,381-$61,522",Canterbury,Waimakariri,filled,2025-07-19 20:27:10,2025-09-02 20:27:10,True,Entry,952,4
4284,7177,Agriculture,Dairy,Permanent,Full Time,Dairy Manager,114712.68,142200.07,$114k-$142k,Waikato,Taupo,expired,2025-12-20 15:42:07,2026-01-16 15:42:07,False,Senior,786,3
4285,7091,Retail,E-commerce,Permanent,Part Time,Sales Consultant,75976.02,90767.24,"$75,976-$90,767",Northland,Kaitaia,filled,2024-01-26 17:24:37,2024-02-29 17:24:37,False,Mid,3687,2
4286,7558,Hospitality,Hotel Management,Contract,Part Time,Duty Manager,69166.01,88657.02,$42/hour,Auckland,Waitakere,expired,2025-08-07 06:18:17,2025-09-09 06:18:17,False,Mid,1287,1
4287,8345,Hospitality,Hotel Management,Permanent,Full Time,Events Coordinator,75475.77,83087.44,"$75,475-$83,087",Auckland,Waitakere,expired,2026-03-11 20:11:31,2026-03-26 20:11:31,False,Mid,930,3
4288,8133,Manufacturing,Warehouse,Permanent,Full Time,Production Manager,50748.65,64187.75,"$50,748-$64,187",Auckland,Franklin,filled,2023-09-23 12:42:43,2023-10-17 12:42:43,False,Entry,5232,4
4289,8744,Technology,Product Managers,Temporary,Full Time,Data Product Manager,NULL,NULL,Negotiable,Nelson-Marlborough,Nelson,closed,2024-06-02 14:50:21,2024-06-24 14:50:21,False,Senior,2547,1
4290,7838,Accounting,Bookkeepers,Permanent,Casual,Management Accountant,111812.38,125594.37,$111k-$125k,Northland,Whangarei,filled,2025-02-28 17:03:01,2025-03-17 17:03:01,True,Senior,1913,2
4291,7517,Technology,System Administrators,Contract,Part Time,Data System Administrator,NULL,NULL,Negotiable,Waikato,Rotorua,filled,2023-10-06 22:57:35,2023-11-07 22:57:35,False,Senior,4504,1
4292,7093,Manufacturing,Warehouse,Permanent,Part Time,Warehouse Manager,67421.16,85077.42,"$67,421-$85,077",Waikato,Hamilton,expired,2026-07-12 15:38:06,2026-08-08 15:38:06,False,Mid,318,6
4293,8066,Education,Teacher Aides,Temporary,Part Time,SENCO,47819.72,59488.77,"$47,819-$59,488",Wellington,Porirua,closed,2025-12-24 00:14:52,2026-01-10 00:14:52,False,Entry,656,7
4294,8600,Education,Teachers,Temporary,Full Time,Teacher Aide,71502.08,90792.74,"$71,502-$90,792",Auckland,Manukau,closed,2023-09-21 10:42:27,2023-10-12 10:42:27,False,Mid,2356,6
4295,8047,Legal,Lawyers,Contract,Casual,Paralegal,72965.42,80733.37,$38/hour,Wellington,Wellington City,filled,2026-08-20 03:15:45,2026-09-18 03:15:45,False,Mid,139,5
4296,8792,Accounting,Bookkeepers,Permanent,Full Time,Tax Accountant,75830.74,83616.85,"$75,830-$83,616",Canterbury,Selwyn,closed,2025-11-24 19:49:38,2025-12-31 19:49:38,False,Mid,1351,6
4297,7815,Legal,Lawyers,Contract,Part Time,Senior Lawyer,47473.03,60844.11,$29/hour,Auckland,Auckland City,filled,2024-04-15 21:16:25,2024-05-12 21:16:25,True,Entry,2118,2
4298,8578,Hospitality,Chefs,Temporary,Part Time,Restaurant Manager,69544.98,86055.0,"$69,544-$86,055",Wellington,Porirua,closed,2025-01-30 10:20:23,2025-03-05 10:20:23,False,Mid,2379,3
4299,7276,Accounting,Tax Specialists,Temporary,Full Time,Management Accountant,NULL,NULL,Negotiable,Wellington,Lower Hutt,expired,2025-10-30 06:48:26,2025-12-03 06:48:26,False,Senior,1547,7
4300,8627,Healthcare,Allied Health,Permanent,Full Time,Pharmacist,65814.34,80545.92,"$65,814-$80,545",Canterbury,Timaru,filled,2024-05-26 12:01:19,2024-06-30 12:01:19,False,Mid,4494,4
4301,7777,Hospitality,Hotel Management,Permanent,Casual,Head Chef,173014.54,206853.57,$173k-$206k,Auckland,Auckland City,expired,2026-04-17 10:32:56,2026-06-01 10:32:56,False,Executive,517,4
4302,7367,Healthcare,Mental Health,Contract,Full Time,Registered Nurse,115968.92,142621.42,$68/hour,Waikato,Taupo,closed,2026-04-30 08:54:52,2026-05-31 08:54:52,False,Senior,840,6
4303,7890,Agriculture,Dairy,Permanent,Full Time,Orchard Supervisor,51146.39,59555.59,"$51,146-$59,555",Bay of Plenty,Tauranga,expired,2023-08-18 22:38:52,2023-09-04 22:38:52,True,Entry,4804,5
4304,8649,Finance,Financial Analysts,Contract,Casual,Payroll Officer,67684.09,84614.05,$40/hour,Otago,Wanaka,filled,2024-10-26 01:05:10,2024-12-02 01:05:10,True,Mid,2898,3
4305,8258,Accounting,Tax Specialists,Permanent,Full Time,Bookkeeper,78937.34,96146.66,"$78,937-$96,146",Auckland,Auckland City,closed,2025-08-28 04:10:25,2025-10-07 04:10:25,False,Mid,1045,4
4306,7008,Government,Policy Analysts,Permanent,Full Time,Policy Analyst,46662.92,55093.14,"$46,662-$55,093",Otago,Queenstown,closed,2024-09-09 12:59:58,2024-10-06 12:59:58,False,Entry,2201,2
4307,7733,Construction,Carpenters,Temporary,Part Time,Mid Carpenter,66312.17,81184.34,"$66,312-$81,184",Canterbury,Waimakariri,expired,2026-01-18 13:03:01,2026-03-03 13:03:01,False,Mid,584,6
4308,7981,Finance,Auditors,Permanent,Full Time,Finance Manager,100464.46,127820.59,$100k-$127k,Bay of Plenty,Mount Maunganui,closed,2026-01-30 13:19:16,2026-02-16 13:19:16,True,Senior,572,5
4309,7120,Government,Communications,Permanent,Full Time,Regulatory Officer,74801.24,87197.95,"$74,801-$87,197",Bay of Plenty,Mount Maunganui,closed,2024-09-28 22:38:00,2024-11-06 22:38:00,False,Mid,4004,6
4310,7044,Hospitality,Bar Staff,Permanent,Casual,Duty Manager,NULL,NULL,Negotiable,Hawkes Bay,Havelock North,filled,2024-03-31 23:30:05,2024-05-02 23:30:05,False,Mid,4707,5
4311,7651,Education,Administration,Permanent,Full Time,SENCO,68390.96,84727.57,"$68,390-$84,727",Bay of Plenty,Mount Maunganui,closed,2023-11-08 22:38:03,2023-11-26 22:38:03,False,Mid,2352,8
4312,8006,Construction,Site Managers,Contract,Part Time,Mid Carpenter,75798.01,96419.42,$46/hour,Auckland,Papakura,filled,2025-10-14 04:49:38,2025-10-28 04:49:38,False,Mid,1731,6
4313,8916,Construction,Site Managers,Permanent,Full Time,Electrician,71368.86,86078.13,"$71,368-$86,078",Bay of Plenty,Tauranga,closed,2025-04-11 14:07:10,2025-05-15 14:07:10,False,Mid,2733,4
4314,7815,Manufacturing,Machine Operators,Permanent,Full Time,Production Manager,71528.76,86512.78,"$71,528-$86,512",Auckland,Manukau,filled,2023-11-24 12:10:10,2023-12-16 12:10:10,False,Mid,5428,1
4315,8649,Accounting,Management Accountants,Permanent,Full Time,Audit Manager,101235.1,130901.89,$101k-$130k,Wellington,Lower Hutt,filled,2025-08-24 04:23:14,2025-09-08 04:23:14,True,Senior,1066,3
4316,7254,Healthcare,Doctors,Permanent,Full Time,Healthcare Assistant,47883.05,59653.82,"$47,883-$59,653",Canterbury,Selwyn,filled,2026-02-23 10:10:30,2026-04-04 10:10:30,True,Entry,873,3
4317,8324,Finance,Financial Analysts,Permanent,Full Time,Accounts Manager,79163.53,92549.45,"$79,163-$92,549",Auckland,North Shore,filled,2025-07-12 14:01:01,2025-08-26 14:01:01,False,Mid,1834,6
4318,7147,Healthcare,Nurses,Permanent,Full Time,Healthcare Assistant,114923.24,140181.38,$114k-$140k,Taranaki,Stratford,filled,2025-11-06 23:46:24,2025-12-07 23:46:24,True,Senior,1350,6
4319,8986,Government,Administration,Permanent,Full Time,Policy Analyst,122436.94,145949.74,$122k-$145k,Bay of Plenty,Tauranga,expired,2024-02-11 11:16:53,2024-02-27 11:16:53,False,Senior,5269,1
4320,8224,Legal,Compliance Officers,Temporary,Full Time,Senior Lawyer,78107.13,94077.35,"$78,107-$94,077",Auckland,Auckland City,expired,2025-12-17 22:05:23,2026-01-10 22:05:23,False,Mid,677,3
4321,8044,Legal,Lawyers,Contract,Casual,Senior Lawyer,49393.34,55167.48,$26/hour,Auckland,Manukau,filled,2025-05-29 12:58:02,2025-06-20 12:58:02,False,Entry,2750,4
4322,8029,Government,Communications,Permanent,Full Time,Policy Analyst,79413.12,98549.0,"$79,413-$98,549",Bay of Plenty,Whakatane,expired,2026-06-14 03:10:02,2026-07-22 03:10:02,False,Mid,395,6
4323,7695,Legal,Legal Secretaries,Temporary,Full Time,Paralegal,NULL,NULL,Negotiable,Otago,Queenstown,filled,2023-12-30 16:16:48,2024-02-03 16:16:48,False,Senior,5847,1
4324,7444,Accounting,Management Accountants,Contract,Full Time,Tax Accountant,77412.36,92406.33,$44/hour,Bay of Plenty,Rotorua,expired,2025-08-25 15:56:17,2025-09-16 15:56:17,True,Mid,1701,3
4325,7076,Agriculture,Horticulture,Permanent,Full Time,Farm Manager,68006.79,81865.66,"$68,006-$81,865",Auckland,Manukau,closed,2025-01-01 17:11:26,2025-01-25 17:11:26,False,Mid,3217,5
4326,7836,Accounting,Tax Specialists,Temporary,Part Time,Management Accountant,115649.41,132589.84,$115k-$132k,Auckland,Waitakere,closed,2024-11-02 23:28:40,2024-12-16 23:28:40,True,Senior,3026,5
4327,7649,Hospitality,Bar Staff,Contract,Part Time,Restaurant Manager,45654.54,54411.6,$26/hour,Northland,Kerikeri,filled,2026-07-19 13:27:33,2026-08-30 13:27:33,False,Entry,232,4
4328,7880,Retail,Buyers,Permanent,Part Time,Buyer,181688.32,216138.02,$181k-$216k,Canterbury,Ashburton,filled,2026-07-14 05:09:24,2026-08-28 05:09:24,False,Executive,288,7
4329,7926,Construction,Electricians,Contract,Full Time,Quantity Surveyor,124303.25,148421.86,$71/hour,Wellington,Upper Hutt,filled,2023-11-19 12:51:38,2023-12-10 12:51:38,False,Senior,5190,6
4330,8672,Legal,Paralegals,Permanent,Part Time,Paralegal,100219.97,128470.15,$100k-$128k,Auckland,Franklin,filled,2025-12-22 08:16:20,2026-01-19 08:16:20,True,Senior,756,1
4331,8446,Retail,E-commerce,Temporary,Full Time,Store Manager,70413.81,87735.86,"$70,413-$87,735",Canterbury,Ashburton,filled,2026-05-26 19:55:07,2026-06-26 19:55:07,False,Mid,581,2
4332,8996,Construction,Quantity Surveyors,Permanent,Full Time,Site Manager,101955.73,132162.76,$101k-$132k,Auckland,Manukau,filled,2026-01-15 20:56:32,2026-02-09 20:56:32,False,Senior,715,2
4333,8800,Technology,DevOps,Permanent,Full Time,Mid DevOps Engineer,79853.19,94212.17,"$79,853-$94,212",Auckland,Franklin,filled,2025-11-01 11:09:29,2025-12-10 11:09:29,True,Mid,740,2
4334,8474,Retail,Buyers,Contract,Full Time,Buyer,122265.79,145644.9,$70/hour,Wellington,Kapiti Coast,filled,2024-12-02 19:26:32,2025-01-05 19:26:32,False,Senior,2689,5
4335,8272,Healthcare,Allied Health,Permanent,Full Time,Registered Nurse,71275.32,90136.54,"$71,275-$90,136",Otago,Queenstown,expired,2026-07-08 23:15:21,2026-07-28 23:15:21,False,Mid,384,2
4336,8213,Retail,Store Managers,Temporary,Part Time,Visual Merchandiser,51690.18,58023.86,"$51,690-$58,023",Bay of Plenty,Mount Maunganui,closed,2026-03-27 16:45:03,2026-04-22 16:45:03,False,Entry,590,3
4337,8724,Legal,Paralegals,Permanent,Full Time,Legal Executive,116626.25,132219.02,$116k-$132k,Auckland,Waitakere,closed,2025-01-17 06:07:02,2025-02-22 06:07:02,False,Senior,3502,7
4338,7360,Construction,Carpenters,Permanent,Casual,Electrician,121978.12,158485.17,$121k-$158k,Bay of Plenty,Mount Maunganui,closed,2023-11-15 21:56:32,2023-12-13 21:56:32,False,Senior,2416,6
4339,7936,Technology,QA/Testing,Permanent,Full Time,QA Engineer,70365.05,86384.17,"$70,365-$86,384",Canterbury,Timaru,expired,2026-03-16 15:18:39,2026-04-03 15:18:39,False,Mid,870,3
4340,8608,Education,Teacher Aides,Contract,Casual,Primary Teacher,46056.5,54223.72,$26/hour,Auckland,Waitakere,filled,2026-03-27 13:19:00,2026-05-03 13:19:00,False,Entry,556,4
4341,7293,Retail,Buyers,Contract,Casual,Visual Merchandiser,69264.95,80384.07,$38/hour,Canterbury,Christchurch,filled,2025-09-07 11:51:00,2025-10-20 11:51:00,False,Mid,1461,2
4342,7884,Hospitality,Bar Staff,Permanent,Full Time,Head Chef,114334.28,137423.01,$114k-$137k,Auckland,Waitakere,filled,2026-02-23 16:40:06,2026-03-29 16:40:06,False,Senior,969,4
4343,8913,Technology,UX Designers,Permanent,Full Time,QA Engineer,169941.96,217662.47,$169k-$217k,Canterbury,Ashburton,closed,2025-04-06 16:32:00,2025-05-02 16:32:00,True,Executive,2794,2
4344,8431,Education,Administration,Permanent,Full Time,Teacher Aide,68963.37,77573.85,"$68,963-$77,573",Manawatu-Wanganui,Palmerston North,filled,2024-08-27 03:21:20,2024-10-03 03:21:20,False,Mid,3787,3
4345,7555,Technology,QA/Testing,Permanent,Full Time,UX Designer,72442.71,93219.74,"$72,442-$93,219",Gisborne,Gisborne,expired,2023-11-25 05:49:29,2023-12-16 05:49:29,True,Mid,5538,4
4346,7777,Hospitality,Hotel Management,Permanent,Full Time,Events Coordinator,77550.51,88962.06,"$77,550-$88,962",Auckland,North Shore,closed,2025-11-28 04:32:07,2025-12-30 04:32:07,False,Mid,1351,3
4347,8869,Government,Regulatory,Permanent,Full Time,Regulatory Officer,75062.53,87466.83,"$75,062-$87,466",Auckland,North Shore,expired,2024-12-04 15:33:52,2024-12-21 15:33:52,False,Mid,2983,4
4348,8871,Manufacturing,Machine Operators,Contract,Casual,Production Manager,103226.18,125022.88,$60/hour,Hawkes Bay,Havelock North,closed,2024-09-29 22:01:02,2024-11-03 22:01:02,False,Senior,2562,4
4349,8063,Government,Project Managers,Contract,Casual,Regulatory Officer,119195.6,146482.08,$70/hour,Waikato,Hamilton,closed,2024-07-13 20:36:55,2024-08-25 20:36:55,False,Senior,4393,2
4350,7232,Education,Early Childhood,Permanent,Full Time,ECE Teacher,72278.21,80202.77,"$72,278-$80,202",Wellington,Lower Hutt,filled,2023-08-31 10:56:43,2023-09-20 10:56:43,True,Mid,4441,2
4351,7946,Accounting,Bookkeepers,Permanent,Part Time,Management Accountant,117589.24,152510.69,$117k-$152k,Northland,Kerikeri,filled,2025-03-12 06:13:50,2025-04-05 06:13:50,False,Senior,2343,5
4352,7786,Healthcare,Caregivers,Permanent,Full Time,General Practitioner,NULL,NULL,Negotiable,Bay of Plenty,Tauranga,filled,2024-10-27 18:15:09,2024-11-11 18:15:09,False,Entry,3207,2
4353,8080,Healthcare,Doctors,Permanent,Full Time,Pharmacist,50493.6,61657.87,"$50,493-$61,657",Nelson-Marlborough,Nelson,filled,2023-08-26 03:18:43,2023-10-01 03:18:43,False,Entry,5563,2
4354,8747,Legal,Lawyers,Permanent,Full Time,Legal Executive,65852.48,83649.81,"$65,852-$83,649",Waikato,Cambridge,filled,2026-03-06 17:52:44,2026-04-14 17:52:44,True,Mid,855,5
4355,7698,Government,Policy Analysts,Permanent,Full Time,Communications Advisor,71935.26,86422.55,"$71,935-$86,422",Bay of Plenty,Tauranga,closed,2023-08-10 22:32:00,2023-09-02 22:32:00,True,Mid,5261,4
4356,7638,Government,Communications,Permanent,Full Time,Communications Advisor,68115.93,88333.69,"$68,115-$88,333",Hawkes Bay,Napier,closed,2024-11-25 06:20:14,2024-12-31 06:20:14,False,Mid,3384,2
4357,7734,Technology,Software Engineers,Permanent,Full Time,Junior Software Engineer,45365.77,53202.21,"$45,365-$53,202",Auckland,Auckland City,filled,2024-06-02 07:49:11,2024-06-19 07:49:11,True,Entry,3422,6
4358,7535,Construction,Site Managers,Permanent,Part Time,Site Manager,105878.28,119244.3,$105k-$119k,Auckland,Franklin,closed,2025-02-10 21:51:32,2025-03-09 21:51:32,False,Senior,2045,3
4359,7346,Agriculture,Horticulture,Permanent,Full Time,Farm Manager,194711.69,222624.02,$194k-$222k,Waikato,Hamilton,filled,2025-07-26 22:01:31,2025-08-25 22:01:31,False,Executive,1903,22
4360,8212,Retail,Buyers,Permanent,Full Time,E-commerce Manager,111006.57,127301.25,$111k-$127k,Waikato,Rotorua,filled,2023-12-16 21:04:30,2024-01-25 21:04:30,True,Senior,2373,2
4361,7505,Agriculture,Horticulture,Permanent,Full Time,Dairy Manager,50515.26,56311.52,"$50,515-$56,311",Hawkes Bay,Napier,expired,2026-01-26 14:08:56,2026-02-26 14:08:56,False,Entry,999,5
4362,8042,Legal,Paralegals,Contract,Casual,Paralegal,120130.74,146900.54,$70/hour,Wellington,Kapiti Coast,expired,2024-12-10 06:00:52,2025-01-15 06:00:52,True,Senior,1625,2
4363,7298,Hospitality,Events,Permanent,Full Time,Barista,103141.04,131560.49,$103k-$131k,Auckland,Franklin,expired,2023-09-18 09:21:44,2023-10-09 09:21:44,True,Senior,5677,6
4364,7243,Government,Regulatory,Permanent,Full Time,Project Manager,101332.24,119972.5,$101k-$119k,Wellington,Upper Hutt,closed,2024-01-10 13:54:43,2024-02-13 13:54:43,False,Senior,2135,9
4365,7083,Hospitality,Restaurant Managers,Permanent,Part Time,Head Chef,118442.55,153107.92,$118k-$153k,Auckland,North Shore,filled,2026-08-11 23:13:29,2026-09-19 23:13:29,True,Senior,87,3
4366,7295,Accounting,Financial Controllers,Contract,Full Time,Financial Controller,NULL,NULL,Negotiable,Canterbury,Waimakariri,filled,2023-08-15 01:24:50,2023-09-19 01:24:50,True,Entry,5639,2
4367,7248,Accounting,Financial Controllers,Permanent,Full Time,Financial Controller,49081.14,62558.58,"$49,081-$62,558",Auckland,Auckland City,expired,2023-10-09 11:25:15,2023-10-31 11:25:15,True,Entry,3666,43
4368,7376,Legal,Paralegals,Permanent,Full Time,Compliance Officer,78824.42,90642.61,"$78,824-$90,642",Bay of Plenty,Whakatane,filled,2024-01-27 06:55:20,2024-03-05 06:55:20,True,Mid,3478,1
4369,7197,Legal,Paralegals,Contract,Casual,Paralegal,NULL,NULL,Negotiable,Wellington,Porirua,filled,2025-07-03 01:31:26,2025-07-23 01:31:26,True,Mid,2175,2
4370,7495,Legal,Lawyers,Contract,Full Time,Senior Lawyer,177458.8,198918.89,$95/hour,Auckland,Papakura,filled,2026-04-07 15:38:05,2026-05-07 15:38:05,False,Executive,437,6
4371,7878,Legal,Legal Secretaries,Permanent,Part Time,Compliance Officer,51069.89,65760.2,"$51,069-$65,760",Waikato,Taupo,closed,2024-06-05 03:57:36,2024-07-05 03:57:36,True,Entry,2837,16
4372,8002,Finance,Financial Analysts,Temporary,Full Time,Accounts Manager,113299.04,146331.95,$113k-$146k,Auckland,Auckland City,filled,2025-11-06 22:02:58,2025-12-02 22:02:58,True,Senior,1591,6
4373,8746,Accounting,Bookkeepers,Contract,Full Time,Bookkeeper,74170.29,92555.13,$44/hour,Wellington,Lower Hutt,expired,2025-01-29 12:10:22,2025-02-26 12:10:22,True,Mid,1633,2
4374,8048,Construction,Quantity Surveyors,Permanent,Full Time,Junior Carpenter,51504.66,58930.4,"$51,504-$58,930",Hawkes Bay,Hastings,closed,2024-05-28 18:18:53,2024-07-07 18:18:53,False,Entry,4861,2
4375,7629,Retail,Store Managers,Temporary,Full Time,Visual Merchandiser,214457.34,271473.11,$214k-$271k,Canterbury,Ashburton,filled,2026-01-28 13:27:50,2026-03-05 13:27:50,False,Executive,1030,3
4376,8024,Agriculture,Farm Managers,Permanent,Part Time,Viticulturist,78700.99,87693.77,"$78,700-$87,693",West Coast,Greymouth,filled,2025-05-07 22:34:56,2025-06-05 22:34:56,True,Mid,2632,4
4377,7167,Government,Project Managers,Contract,Full Time,Policy Analyst,45283.84,53683.08,$25/hour,Northland,Paihia,filled,2026-04-07 20:10:18,2026-05-16 20:10:18,False,Entry,799,6
4378,7435,Accounting,Bookkeepers,Permanent,Full Time,Tax Accountant,47820.54,55069.49,"$47,820-$55,069",Otago,Dunedin,expired,2024-07-05 07:08:50,2024-07-22 07:08:50,True,Entry,1829,6
4379,7447,Healthcare,Mental Health,Permanent,Full Time,General Practitioner,48383.49,57095.63,"$48,383-$57,095",Wellington,Porirua,filled,2025-04-05 07:08:48,2025-05-16 07:08:48,True,Entry,1895,4
4380,7775,Finance,Financial Analysts,Permanent,Full Time,Payroll Officer,72603.05,91988.78,"$72,603-$91,988",Wellington,Wellington City,filled,2025-04-17 23:08:54,2025-05-03 23:08:54,False,Mid,1258,1
4381,7422,Technology,DevOps,Contract,Full Time,UX Designer,116067.76,150538.46,$72/hour,Wellington,Porirua,closed,2026-07-02 19:37:02,2026-07-21 19:37:02,True,Senior,339,5
