listing_id,user_id,vehicle_type,make,model,year,mileage_km,fuel_type,transmission,body_type,colour,engine_cc,registration_status,asking_price,region,city,status,listed_date,sold_date,view_count,watchlist_count,enquiry_count
4123,2470,Car,Ford,Escape,2026,0,Petrol,Manual,Hatchback,Silver,1600,Registered,32938.69,Canterbury,Waimakariri,sold,2025-01-19 09:01:18,2025-01-22 09:01:18,1998,358,144
4124,7228,Car,Ford,Falcon,2019,60504,Petrol,Automatic,Wagon,Blue,1600,Registered,17977.8,Auckland,North Shore,sold,2025-08-10 02:40:55,2025-09-14 02:40:55,507,98,16
4125,8874,Van,Volkswagen,T-Cross,2010,201998,Diesel,CVT,Hatchback,Green,1600,Registered,6226.24,Hawkes Bay,Hastings,withdrawn,2023-12-28 19:28:31,NULL,2904,515,107
4126,6602,SUV,Audi,A1,2022,56839,LPG,Automatic,Wagon,Silver,1600,Registered,34762.83,Waikato,Cambridge,withdrawn,2025-03-12 06:46:07,NULL,1355,110,95
4127,8151,Car,Honda,Fit,2019,93037,Electric,Manual,Wagon,Grey,NULL,Registered,22585.32,Wellington,Kapiti Coast,sold,2024-10-27 04:41:45,2024-11-30 04:41:45,2101,451,126
4128,8443,Car,Mazda,Mazda2,2024,17789,Petrol,Manual,SUV,White,3500,Registered,31172.8,Waikato,Taupo,withdrawn,2024-08-17 18:08:40,NULL,2633,601,69
4129,6954,Car,Holden,Cruze,2016,159683,Petrol,Automatic,Coupe,Black,1500,Imported - Compliance Required,16718.74,Auckland,Auckland City,expired,2025-02-07 03:36:03,NULL,2474,448,121
4130,810,SUV,Ford,Ranger,2019,100370,Diesel,Automatic,Van,Silver,1300,Registered,20992.09,Otago,Dunedin,expired,2024-10-25 01:03:56,NULL,3004,291,226
4131,8024,SUV,Mercedes-Benz,GLC,2023,31986,Petrol,Automatic,Sedan,Gold,1800,Expired,38321.54,Wellington,Porirua,sold,2025-07-31 08:22:16,2025-08-21 08:22:16,1213,120,69
4132,8412,Car,Ford,Everest,2025,14153,Electric,Automatic,Van,Bronze,NULL,Registered,34912.09,Bay of Plenty,Rotorua,sold,2025-06-22 01:11:18,2025-08-18 01:11:18,1520,214,118
4133,4698,Motorcycle,Mitsubishi,Pajero,2024,14360,Petrol,Automatic,Van,Silver,300,Registered,10511.15,Wellington,Lower Hutt,sold,2024-10-14 16:15:51,2024-12-13 16:15:51,1156,135,84
4134,7141,Car,Nissan,Juke,2023,46126,Electric,Automatic,Wagon,White,NULL,Registered,25696.47,Auckland,Franklin,sold,2026-04-05 10:54:11,2026-06-02 10:54:11,345,77,18
4135,4682,SUV,BMW,X3,2025,10019,Diesel,CVT,Wagon,Gold,1500,Registered,52305.5,Auckland,Auckland City,sold,2025-06-14 02:24:34,2025-07-02 02:24:34,1366,292,40
4136,8870,SUV,Volkswagen,Polo,2023,50556,Petrol,Manual,Sedan,Bronze,1000,Registered,32271.81,Northland,Whangarei,expired,2025-09-18 10:18:55,NULL,1248,281,80
4137,8370,Car,Nissan,Juke,2017,137673,Diesel,CVT,Sedan,Red,1500,On Hold,17537.73,Waikato,Tauranga,sold,2023-11-14 19:32:08,2023-12-14 19:32:08,4810,1188,209
4138,7221,Car,Holden,Trax,2012,178845,Diesel,Manual,Ute,Blue,2000,Registered,5638.08,Auckland,Manukau,sold,2025-05-12 20:14:49,2025-06-05 20:14:49,909,202,42
4139,7182,Car,Toyota,Camry,2019,56577,Hybrid,Manual,Hatchback,Grey,4000,Expired,18361.06,Waikato,Rotorua,sold,2023-08-11 09:11:21,2023-09-25 09:11:21,1335,319,105
4140,1691,Motorcycle,Ford,Focus,2012,65283,Hybrid,Manual,Sedan,Silver,750,Registered,1983.41,Auckland,Franklin,sold,2025-06-25 21:21:32,2025-08-17 21:21:32,815,78,51
4141,8108,Motorcycle,Mercedes-Benz,CLA,2017,29746,Petrol,Automatic,Sedan,Black,125,On Hold,10259.49,Auckland,Franklin,expired,2023-08-11 20:07:16,NULL,4199,942,101
4142,1217,SUV,Hyundai,Tucson,2025,12012,Petrol,Automatic,Wagon,Red,1000,On Hold,28894.8,Waikato,Cambridge,expired,2023-11-16 09:57:22,NULL,2036,391,56
4143,7074,Ute,Mitsubishi,Triton,2025,13134,Diesel,CVT,Wagon,Green,3000,Registered,35625.72,Waikato,Tauranga,sold,2025-03-24 19:27:59,2025-04-07 19:27:59,543,110,38
4144,8430,Car,Toyota,Hilux,2017,112543,Petrol,CVT,Hatchback,White,1600,Registered,21110.84,Bay of Plenty,Whakatane,expired,2026-05-31 04:33:51,NULL,208,27,10
4145,7157,Car,Nissan,Juke,2026,0,Electric,Automatic,Coupe,Grey,NULL,Registered,37878.63,Auckland,North Shore,expired,2026-03-24 09:44:10,NULL,185,21,10
4146,7037,Van,Holden,Cruze,2016,133921,Petrol,CVT,Ute,Silver,3500,Expired,11083.62,Otago,Wanaka,expired,2023-12-09 22:12:22,NULL,2763,229,83
4147,8684,Car,Subaru,WRX,2024,28937,Petrol,Automatic,Van,Blue,3000,On Hold,28857.96,Wellington,Porirua,sold,2023-12-25 16:46:07,2024-01-13 16:46:07,1006,224,61
4148,679,Boat,Mitsubishi,Pajero,2023,47798,Electric,Automatic,Sedan,Silver,NULL,Registered,48257.82,Auckland,Manukau,expired,2024-07-24 14:49:44,NULL,1754,374,51
4149,2870,SUV,Hyundai,Venue,2020,67051,Hybrid,Automatic,Wagon,Silver,4000,Registered,24821.9,Waikato,Tauranga,expired,2025-07-20 01:12:28,NULL,516,65,40
4150,8552,SUV,Kia,Cerato,2024,25488,Petrol,Automatic,Sedan,Green,2500,Expired,29360.76,Bay of Plenty,Mount Maunganui,sold,2025-07-21 19:35:25,2025-08-24 19:35:25,1545,297,61
4151,4088,Ute,Holden,Astra,2015,112841,Petrol,Automatic,Sedan,White,2500,Registered,13452.73,Auckland,Papakura,withdrawn,2025-11-30 00:39:55,NULL,490,44,26
4152,8115,SUV,Mazda,CX-5,2012,251185,Diesel,Manual,Convertible,Red,3000,Registered,4117.22,Waikato,Cambridge,sold,2024-06-03 01:10:26,2024-07-23 01:10:26,1423,285,105
4153,5999,Car,Mitsubishi,Triton,2020,71760,Diesel,Manual,Coupe,Black,1500,Registered,27503.4,Bay of Plenty,Rotorua,expired,2025-12-27 04:00:44,NULL,416,71,12
4154,7779,Car,Kia,Niro,2021,73288,Petrol,CVT,Van,White,1600,Registered,22233.46,Canterbury,Selwyn,sold,2024-12-08 15:07:54,2024-12-21 15:07:54,1995,344,133
4155,7527,Motorcycle,BMW,X5,2007,70153,Hybrid,Automatic,SUV,Silver,600,Imported - Compliance Required,1500,Auckland,Papakura,sold,2025-10-26 08:45:43,2025-12-10 08:45:43,779,124,58
4156,6670,Car,Holden,Trax,2015,121786,Diesel,Automatic,Sedan,White,1300,Imported - Compliance Required,14934.99,Wellington,Lower Hutt,sold,2024-06-22 19:25:25,2024-07-18 19:25:25,3820,743,150
4157,8451,Car,Subaru,Legacy,2016,119080,Petrol,CVT,Sedan,Silver,1600,Registered,11021.64,Wellington,Upper Hutt,withdrawn,2024-03-20 07:42:18,NULL,1230,251,57
4158,8549,Van,Nissan,Navara,2013,192244,Diesel,Manual,Hatchback,Grey,2200,On Hold,12166.42,Hawkes Bay,Havelock North,sold,2023-12-16 06:44:20,2024-01-08 06:44:20,4170,436,204
4159,4743,Car,Mazda,MX-5,2013,230762,Petrol,Automatic,Sedan,Bronze,1000,Expired,4755.5,Otago,Dunedin,active,2026-07-12 05:57:18,NULL,116,10,5
4160,7436,SUV,Ford,Mustang,2018,143124,Petrol,Automatic,Wagon,Black,2000,On Hold,19962.8,Canterbury,Ashburton,withdrawn,2026-03-08 22:14:38,NULL,685,79,31
4161,5095,SUV,Nissan,Qashqai,2021,52215,Petrol,Automatic,Wagon,White,3000,Registered,28293.46,Wellington,Lower Hutt,expired,2026-01-01 12:34:48,NULL,1014,245,76
4162,2816,Boat,Subaru,Outback,2015,117414,Petrol,Manual,Hatchback,Blue,1500,Registered,31597.8,Auckland,Waitakere,sold,2025-02-25 09:15:21,2025-04-24 09:15:21,1898,255,95
4163,1077,Boat,Ford,Falcon,2018,126993,Petrol,Manual,SUV,Red,1200,Registered,38207.41,Bay of Plenty,Whakatane,sold,2026-03-12 19:44:08,2026-04-30 19:44:08,473,116,11
4164,7132,Car,Nissan,Note,2020,65047,Hybrid,Manual,Coupe,Blue,1500,Expired,22746.9,Taranaki,Stratford,withdrawn,2024-02-06 17:21:01,NULL,3684,770,176
4165,9383,Ute,Toyota,Camry,2021,79255,Petrol,Automatic,Van,Silver,3000,Registered,27611.45,Hawkes Bay,Hastings,withdrawn,2025-04-20 05:46:07,NULL,984,120,23
4166,8806,SUV,Toyota,Corolla,2022,50993,Petrol,CVT,SUV,Black,2500,Registered,30105.38,Auckland,Waitakere,sold,2025-11-22 15:12:47,2025-11-30 15:12:47,1042,201,75
4167,4285,Ute,Ford,Ranger,2024,34952,LPG,CVT,SUV,Red,1600,Expired,31111.43,Auckland,Papakura,active,2026-07-28 12:22:15,NULL,45,7,1
4168,3500,Ute,Toyota,Camry,2023,25063,Diesel,Manual,Ute,Silver,1800,Registered,25056.87,Auckland,Manukau,sold,2025-09-25 17:11:33,2025-10-31 17:11:33,1132,250,37
4169,8403,Ute,Mitsubishi,Triton,2022,65544,Electric,Automatic,Wagon,White,NULL,Registered,25817.26,Manawatu-Wanganui,Levin,expired,2023-10-12 12:14:41,NULL,1453,187,34
4170,7559,Motorcycle,Nissan,Juke,2024,10860,Petrol,Manual,Sedan,White,500,Registered,13694.65,Canterbury,Christchurch,expired,2025-07-17 23:05:52,NULL,921,212,48
4171,5346,Car,Volkswagen,Tiguan,2015,111877,Petrol,Automatic,SUV,Grey,2500,Registered,15959.19,Auckland,Papakura,expired,2025-10-16 20:33:04,NULL,1429,176,29
4172,8625,Car,Hyundai,Venue,2008,231107,Hybrid,Automatic,Sedan,White,1000,On Hold,3505.83,Wellington,Lower Hutt,expired,2026-04-24 06:47:17,NULL,510,48,25
4173,981,Car,Toyota,Hilux,2011,168464,Petrol,Automatic,Sedan,Bronze,1800,Registered,8062.94,Canterbury,Selwyn,sold,2026-05-14 08:36:15,2026-07-11 08:36:15,234,35,15
4174,6576,Car,Mitsubishi,Eclipse Cross,2026,0,Hybrid,Automatic,Ute,Black,1800,On Hold,31490.3,Nelson-Marlborough,Richmond,sold,2023-11-05 12:31:51,2023-11-14 12:31:51,1541,229,42
4175,7225,Motorcycle,Audi,Q5,2015,69068,Diesel,Automatic,Hatchback,Silver,1200,Registered,9822.88,Auckland,Waitakere,sold,2024-01-31 09:20:09,2024-02-24 09:20:09,1786,159,89
4176,7519,Car,Holden,Astra,2020,76066,Electric,Manual,Sedan,Red,NULL,Expired,21458.96,Auckland,Auckland City,withdrawn,2024-08-23 19:38:39,NULL,1677,321,55
4177,6456,SUV,Hyundai,Santa Fe,2025,12759,Petrol,CVT,Hatchback,Grey,2200,Registered,32122.63,Auckland,Waitakere,expired,2024-03-09 20:14:19,NULL,3446,729,135
4178,8917,Motorhome,Toyota,C-HR,2023,41320,Petrol,Manual,SUV,Green,1200,Registered,27094.66,Waikato,Rotorua,sold,2024-12-25 18:47:11,2025-02-07 18:47:11,1412,349,97
4179,1640,Van,Hyundai,Kona,2017,104207,Petrol,Automatic,Wagon,Silver,1000,Registered,17014.63,Waikato,Tauranga,sold,2024-02-10 04:29:14,2024-04-01 04:29:14,4451,371,221
4180,7393,Ute,Honda,Jazz,2019,117345,Electric,Automatic,Ute,Black,NULL,Registered,21675.17,Bay of Plenty,Tauranga,sold,2024-07-16 03:26:00,2024-08-21 03:26:00,2071,220,71
4181,7428,Motorcycle,Volkswagen,Touareg,2020,22120,Electric,Manual,Sedan,Green,NULL,Registered,10804.98,Wellington,Wellington City,expired,2024-02-03 05:40:33,NULL,2549,385,100
4182,7827,Car,Mitsubishi,Lancer,2023,26291,Diesel,Automatic,Sedan,Orange,2000,On Hold,24720.59,Wellington,Kapiti Coast,sold,2025-07-18 14:54:39,2025-08-01 14:54:39,654,162,20
4183,8307,Car,Volkswagen,Amarok,2011,186927,Hybrid,Automatic,SUV,Silver,1800,Registered,3941.12,Otago,Oamaru,sold,2025-07-17 09:29:32,2025-08-21 09:29:32,1554,221,33
4184,8378,Ute,Toyota,Aqua,2018,134287,Petrol,Manual,SUV,Silver,1200,Registered,14003.49,Bay of Plenty,Tauranga,sold,2024-03-06 15:48:38,2024-03-29 15:48:38,3128,492,130
4185,8968,Car,Mazda,CX-9,2025,15468,Diesel,CVT,Van,Silver,2200,Registered,34425.57,Auckland,North Shore,expired,2024-01-15 22:26:18,NULL,4461,631,106
4186,3553,SUV,Mazda,BT-50,2017,126049,Petrol,CVT,Van,Blue,4000,Registered,12661.86,Otago,Queenstown,expired,2025-09-20 10:51:21,NULL,878,87,62
4187,9742,SUV,Honda,Civic,2022,57513,Petrol,Automatic,Van,Silver,1200,Registered,26209.89,Wellington,Wellington City,expired,2025-08-21 00:30:19,NULL,721,115,39
4188,5293,Motorcycle,Mazda,Mazda2,1999,186653,Diesel,Automatic,Sedan,White,900,Registered,1500,Canterbury,Timaru,expired,2025-09-21 16:56:26,NULL,1064,228,42
4189,7747,Car,Mazda,MX-5,2013,201649,Diesel,Automatic,Van,Red,1200,On Hold,7607.83,Otago,Wanaka,sold,2025-08-31 09:08:16,2025-09-06 09:08:16,607,72,35
4190,2097,Motorhome,Toyota,Land Cruiser,2018,138125,Hybrid,Automatic,SUV,Black,1800,Registered,15213.16,Auckland,Waitakere,withdrawn,2026-04-28 04:09:54,NULL,279,39,19
4191,3953,Ute,Mazda,CX-5,2017,131058,Petrol,Automatic,Hatchback,Blue,3500,Registered,16987.36,Wellington,Porirua,expired,2025-08-19 01:40:04,NULL,1232,194,49
4192,7625,Car,Volkswagen,Amarok,2007,278205,Diesel,CVT,Ute,Black,1800,Registered,1500,Auckland,Papakura,sold,2024-08-02 09:41:14,2024-08-07 09:41:14,2329,400,181
4193,7586,SUV,Honda,Accord,2010,186966,Petrol,Automatic,Van,White,2500,Registered,7903.23,Auckland,North Shore,sold,2024-01-30 16:50:31,2024-02-02 16:50:31,1488,203,59
4194,7695,Car,Toyota,Hilux,2026,0,Diesel,Manual,Hatchback,White,1200,Registered,33487.81,Auckland,Papakura,sold,2023-09-17 07:00:26,2023-10-10 07:00:26,2561,235,191
4195,6405,SUV,Holden,Colorado,2022,54184,Diesel,Manual,Ute,Silver,1600,Registered,30615.36,Waikato,Rotorua,expired,2025-10-24 07:47:26,NULL,437,85,34
4196,1703,Car,Holden,Astra,2020,101755,Diesel,Manual,Sedan,Grey,4000,Registered,19032.3,Canterbury,Ashburton,withdrawn,2026-03-20 00:52:08,NULL,685,106,28
4197,7212,Car,Hyundai,i30,2019,112984,Diesel,Manual,SUV,White,1500,Registered,18889.44,Auckland,Waitakere,sold,2024-03-04 18:21:59,2024-04-02 18:21:59,1333,305,55
4198,2625,Car,Toyota,Camry,2024,30596,Petrol,Manual,SUV,Silver,1000,Registered,27129.94,Auckland,Waitakere,expired,2025-08-21 17:56:24,NULL,1463,327,52
4199,9013,SUV,Toyota,Aqua,2026,0,Petrol,Manual,SUV,White,3500,Registered,31979.85,Bay of Plenty,Tauranga,sold,2025-12-16 11:01:33,2026-01-04 11:01:33,261,46,18
4200,7833,Motorcycle,Suzuki,Vitara,2019,25156,Petrol,Automatic,Sedan,Silver,1200,Registered,9348.49,Canterbury,Waimakariri,expired,2026-05-22 13:47:37,NULL,146,30,5
4201,7012,Boat,Ford,Everest,2022,42179,Petrol,Manual,Coupe,Black,1600,Registered,55718.37,Bay of Plenty,Whakatane,sold,2024-10-19 10:44:53,2024-12-03 10:44:53,813,66,28
4202,877,Boat,Mazda,BT-50,2020,52107,Hybrid,CVT,Van,Grey,3500,Registered,43359.09,Canterbury,Selwyn,sold,2026-01-19 06:12:04,2026-02-11 06:12:04,381,76,22
4203,8673,SUV,Toyota,Land Cruiser,2021,73469,Petrol,Automatic,Hatchback,Grey,1800,On Hold,22166.06,Wellington,Lower Hutt,sold,2024-06-26 15:53:09,2024-08-06 15:53:09,1839,284,58
4204,7908,Motorhome,Ford,Falcon,2024,18981,LPG,Automatic,Sedan,White,1200,On Hold,35118.24,Otago,Queenstown,expired,2024-03-20 00:53:10,NULL,1570,246,43
4205,5513,SUV,Toyota,Corolla,2026,0,Petrol,Automatic,Hatchback,Green,3500,Registered,38970.65,Canterbury,Christchurch,withdrawn,2023-12-22 22:00:48,NULL,1183,271,43
4206,9943,Car,Holden,Colorado,2026,0,Petrol,Automatic,SUV,Blue,1300,Registered,39523.58,Waikato,Hamilton,sold,2025-02-16 16:40:12,2025-04-10 16:40:12,1739,288,47
4207,6318,Car,BMW,X5,2016,179437,Petrol,Automatic,Wagon,Silver,3000,Registered,22386.99,Canterbury,Selwyn,expired,2024-08-11 22:34:07,NULL,2782,291,128
4208,4666,Car,Toyota,Yaris,2023,42049,Diesel,Automatic,Wagon,Silver,3500,Registered,33490.92,Wellington,Wellington City,sold,2024-07-15 18:43:48,2024-08-23 18:43:48,2785,477,171
4209,9698,SUV,Holden,Trax,2021,67510,Diesel,Automatic,Hatchback,Orange,1500,Registered,24989.75,Wellington,Lower Hutt,withdrawn,2023-11-05 23:20:16,NULL,1442,202,66
4210,3877,Car,Toyota,Hilux,2018,68665,Petrol,Manual,Ute,Silver,1200,Registered,23363.84,Canterbury,Ashburton,expired,2025-06-06 07:58:38,NULL,1267,315,59
4211,1509,SUV,Toyota,Camry,2022,54847,Petrol,Automatic,SUV,Black,1500,Registered,31000.19,Wellington,Upper Hutt,expired,2026-06-10 08:02:36,NULL,259,22,10
4212,6347,Car,Volkswagen,Golf,2021,76096,Hybrid,Automatic,SUV,White,2500,Registered,26494.38,Auckland,Franklin,expired,2024-09-12 23:54:29,NULL,2210,504,122
4213,6326,SUV,Mazda,CX-3,2023,49252,Hybrid,Manual,Convertible,Silver,1600,Registered,30720.41,Auckland,Auckland City,expired,2024-02-14 22:36:47,NULL,1883,468,68
4214,8538,Ute,Toyota,Land Cruiser,2026,0,Petrol,CVT,Hatchback,Red,4000,Registered,34654.46,Northland,Kerikeri,sold,2024-03-10 16:52:16,2024-04-15 16:52:16,1420,292,39
4215,3919,SUV,Mitsubishi,Pajero,2014,117683,Hybrid,Automatic,Wagon,Grey,1600,Registered,11956.26,Wellington,Porirua,sold,2025-03-05 13:06:33,2025-05-02 13:06:33,2617,240,208
4216,5321,SUV,Suzuki,Jimny,2020,64504,Hybrid,Automatic,SUV,Silver,2200,Registered,21969.2,Canterbury,Timaru,withdrawn,2025-01-12 05:26:37,NULL,720,118,20
4217,2965,Boat,Suzuki,Swift,2025,13933,Petrol,Automatic,SUV,Red,2000,Registered,62878.55,Bay of Plenty,Tauranga,sold,2024-11-23 22:33:37,2025-01-21 22:33:37,973,79,72
4218,8442,Car,Subaru,Impreza,2021,76366,Petrol,Automatic,Hatchback,Bronze,1800,Registered,25715.54,Wellington,Upper Hutt,sold,2026-06-19 06:56:54,2026-07-04 06:56:54,157,32,7
4219,7913,Ute,Nissan,Leaf,2018,66493,Electric,Manual,Convertible,Blue,NULL,Imported - Compliance Required,17983.87,Waikato,Hamilton,expired,2026-06-03 13:35:38,NULL,131,14,3
4220,7316,SUV,Mercedes-Benz,CLA,2025,16318,Diesel,Automatic,SUV,Blue,2500,Expired,45270.99,Waikato,Rotorua,sold,2023-10-07 16:48:03,2023-10-24 16:48:03,2158,194,115
4221,8512,Car,Nissan,Note,2016,149577,Petrol,Manual,Van,Silver,3000,Registered,15475.12,Auckland,Papakura,expired,2024-03-13 20:50:40,NULL,2736,596,154
4222,7672,Motorcycle,Toyota,Camry,2016,53446,Diesel,Automatic,SUV,Red,1200,Registered,7317.68,Canterbury,Christchurch,sold,2026-04-20 08:01:31,2026-06-07 08:01:31,341,51,21
4223,8956,SUV,Suzuki,S-Cross,2017,132364,Electric,Automatic,Sedan,Grey,NULL,Registered,16044.92,Canterbury,Timaru,expired,2025-12-30 10:26:26,NULL,357,83,14
4224,2366,Motorhome,Holden,Trax,2014,173782,Petrol,Manual,SUV,Grey,1800,Registered,9544.35,Auckland,Franklin,sold,2024-05-08 15:33:38,2024-05-14 15:33:38,3216,390,158
4225,7595,Car,Ford,Escape,2025,12709,Diesel,CVT,Sedan,Blue,1800,Registered,30623.32,Auckland,North Shore,expired,2023-08-10 08:50:34,NULL,3787,410,130
4226,3079,Car,Hyundai,Tucson,2009,217986,Diesel,CVT,SUV,Black,2200,Registered,1500,Auckland,Franklin,sold,2026-03-08 18:22:38,2026-04-15 18:22:38,253,46,10
4227,675,Car,Mitsubishi,Outlander,2014,119904,Petrol,Automatic,Hatchback,Blue,2000,Registered,12160.51,Auckland,Franklin,expired,2024-07-31 03:17:56,NULL,3443,392,185
4228,8838,Car,Ford,Ranger,2021,41169,Petrol,Automatic,Wagon,White,1600,Expired,23885.74,Canterbury,Timaru,expired,2026-05-06 20:02:15,NULL,153,31,3
4229,8585,Car,Toyota,Aqua,2021,72501,Diesel,Manual,Sedan,Blue,1300,Registered,21584.46,Auckland,Manukau,withdrawn,2026-01-05 01:56:00,NULL,414,53,9
4230,7762,Car,Subaru,Outback,2026,0,Petrol,Manual,Wagon,Orange,1800,On Hold,35251.99,West Coast,Westport,sold,2024-05-13 13:06:03,2024-07-10 13:06:03,3404,768,172
4231,9784,Car,Mercedes-Benz,C-Class,2024,22238,Electric,Automatic,SUV,Silver,NULL,Registered,40122.11,Otago,Wanaka,expired,2024-07-25 23:49:14,NULL,3180,486,69
4232,7314,Motorhome,Hyundai,Santa Fe,2021,88643,Petrol,Automatic,Hatchback,Grey,1200,Registered,29240.56,Canterbury,Waimakariri,expired,2025-01-31 09:17:22,NULL,2272,324,178
4233,2200,Boat,Hyundai,Tucson,2024,33293,Diesel,Automatic,Ute,White,2500,Registered,64764.7,Wellington,Kapiti Coast,sold,2023-08-30 08:24:32,2023-09-15 08:24:32,2706,343,142
4234,7212,Car,Mitsubishi,ASX,2019,81763,Petrol,Manual,Wagon,Blue,3000,Registered,23083.47,Auckland,Manukau,sold,2025-03-17 00:52:46,2025-03-31 00:52:46,1927,380,58
4235,7405,Car,Hyundai,Tucson,2024,30013,Petrol,CVT,Hatchback,Red,1000,Registered,32971.12,Auckland,North Shore,expired,2026-04-01 12:56:22,NULL,179,17,5
4236,1918,SUV,Ford,Falcon,2026,0,Hybrid,Automatic,Sedan,White,1200,On Hold,31340.14,Auckland,North Shore,sold,2026-05-11 05:31:17,2026-05-25 05:31:17,321,79,14
4237,1220,Van,Mazda,CX-5,2020,72070,Petrol,Manual,Sedan,Black,1000,Registered,20571.81,Auckland,Manukau,expired,2026-01-26 17:34:57,NULL,565,92,25
4238,947,Motorhome,Toyota,Land Cruiser,2019,105657,Hybrid,Automatic,Hatchback,Green,2500,Registered,17940.89,Southland,Invercargill,expired,2023-12-21 15:46:23,NULL,3308,614,169
4239,8829,SUV,Nissan,Leaf,2022,40250,Electric,Automatic,Ute,Silver,NULL,Registered,29021.38,Bay of Plenty,Mount Maunganui,sold,2026-02-16 00:34:29,2026-03-07 00:34:29,268,34,18
4240,8044,SUV,Toyota,Aqua,2025,17483,Petrol,Automatic,SUV,Bronze,2500,Registered,36430.02,Canterbury,Waimakariri,withdrawn,2024-09-16 09:31:15,NULL,1913,207,119
4241,8323,Car,Toyota,Hilux,2021,54693,Electric,CVT,Ute,Blue,NULL,Registered,29357.05,Auckland,Auckland City,active,2026-07-13 09:46:14,NULL,123,28,8
4242,7065,SUV,Ford,Falcon,2014,194835,Petrol,Manual,Hatchback,Green,1600,Registered,10573.66,Waikato,Cambridge,sold,2025-04-26 04:06:59,2025-05-30 04:06:59,705,142,16
4243,7586,Ute,Ford,Mustang,2022,52431,Petrol,Manual,Ute,White,2500,Registered,29884.09,Auckland,Franklin,sold,2026-01-14 04:28:35,2026-03-02 04:28:35,1037,110,26
4244,7022,SUV,Nissan,X-Trail,2016,174469,Electric,CVT,Hatchback,White,NULL,On Hold,14259.18,Auckland,Papakura,sold,2025-06-08 07:41:38,2025-07-23 07:41:38,1515,265,85
4245,6221,SUV,Mitsubishi,Pajero,2022,44226,Petrol,Automatic,Van,Blue,1300,Registered,25962.47,Bay of Plenty,Rotorua,sold,2023-10-22 16:59:08,2023-12-03 16:59:08,4307,390,301
4246,8519,SUV,Toyota,Yaris,2022,37097,Hybrid,CVT,Hatchback,Blue,1600,Registered,25001.91,Waikato,Taupo,sold,2024-10-24 03:28:38,2024-10-29 03:28:38,2026,331,60
4247,1172,SUV,Ford,Falcon,2024,35387,Hybrid,Manual,Convertible,Grey,2500,Registered,34809.34,Canterbury,Ashburton,sold,2025-01-23 14:28:07,2025-02-11 14:28:07,681,89,29
4248,7169,SUV,Holden,Colorado,2015,111424,Hybrid,Automatic,Sedan,Silver,1200,Expired,13448.26,Wellington,Wellington City,expired,2026-04-21 04:42:44,NULL,407,94,14
4249,671,Ute,Toyota,RAV4,2018,81493,Hybrid,Manual,Van,Grey,2500,Registered,19719.93,Hawkes Bay,Napier,expired,2025-12-17 08:36:37,NULL,814,119,39
4250,9857,SUV,Mazda,CX-30,2022,42064,Petrol,Automatic,SUV,White,1500,Imported - Compliance Required,25623.38,Hawkes Bay,Napier,expired,2025-02-25 00:58:08,NULL,1861,449,64
4251,5258,Motorcycle,Holden,Colorado,2024,7262,Diesel,Automatic,Van,Silver,500,Registered,11850.84,Waikato,Taupo,sold,2025-08-18 19:59:26,2025-08-24 19:59:26,1156,130,89
4252,1452,Motorcycle,Honda,CR-V,2023,18594,Electric,Automatic,Hatchback,Grey,NULL,Expired,11437.98,Auckland,North Shore,expired,2024-10-15 23:34:46,NULL,2827,480,133
4253,8527,SUV,Toyota,C-HR,2023,26041,Petrol,Automatic,SUV,Grey,1300,Registered,28476.02,Auckland,North Shore,sold,2025-06-22 02:08:29,2025-07-30 02:08:29,1895,228,41
4254,7291,Motorhome,Toyota,C-HR,2026,0,Diesel,CVT,Sedan,Grey,1800,Registered,36437.28,Auckland,Franklin,expired,2024-08-08 03:31:19,NULL,2501,560,157
4255,9664,Car,Subaru,WRX,2013,199946,Diesel,Manual,Sedan,Red,1300,Expired,5141.25,Manawatu-Wanganui,Whanganui,sold,2024-05-18 04:18:40,2024-06-13 04:18:40,2657,554,127
4256,1540,Ute,Subaru,XV,2020,77911,Petrol,Manual,Ute,Green,1300,On Hold,20878.52,Auckland,Franklin,withdrawn,2026-03-28 23:30:47,NULL,513,97,35
4257,8485,Motorhome,Kia,Sorento,2011,133200,Petrol,Automatic,Wagon,Blue,3000,Registered,2312.01,Canterbury,Waimakariri,sold,2026-07-12 19:53:40,2026-07-24 19:53:40,91,20,2
4258,9245,Car,Toyota,Corolla,2025,17364,Hybrid,Automatic,Convertible,Grey,1200,Registered,37078.39,Manawatu-Wanganui,Palmerston North,expired,2024-06-09 20:44:55,NULL,3197,702,86
